cycle,model1,com_size,model9,model18,model10,model3,model19,model17,model7,model20,model11,model15,model16,model12,model14,model8,model2,model4,model6,model5,model13
43,0.26870216277,3,1.2725194862,0.044655808575,,,,,,,,,,,,,,,,,
44,0.26853823786,3,1.2721037353,0.045301187164,,,,,,,,,,,,,,,,,
45,0.26837459163,3,1.2716697234,0.045944173677,,,,,,,,,,,,,,,,,
46,0.2682112236,3,1.2712554171,0.046587362046,,,,,,,,,,,,,,,,,
47,0.26804813329,3,1.2708228473,0.047228162062,,,,,,,,,,,,,,,,,
48,0.26788532024,3,1.2704099807,0.047869167651,,,,,,,,,,,,,,,,,
49,0.26772278396,3,1.2699788482,0.048507788597,,,,,,,,,,,,,,,,,
50,0.267560524,3,1.2695674163,0.049146618821,,,,,,,,,,,,,,,,,
0,0.267560524,4,1.2695674163,0.049146618821,0.01,,,,,,,,,,,,,,,,
1,0.33304395222,4,1.8740756346,0.049063069569,0.037639126094,,,,,,,,,,,,,,,,
2,0.3324777775,4,1.8999473967,0.048979662351,0.043664348618,,,,,,,,,,,,,,,,
3,0.33191256528,4,1.8991831231,0.048896396925,0.047493082178,,,,,,,,,,,,,,,,
4,0.33134831392,4,1.8980473684,0.04881327305,0.048739680853,,,,,,,,,,,,,,,,
5,0.33078502178,4,1.8968828431,0.048730290486,0.050043787605,,,,,,,,,,,,,,,,
6,0.33022268725,4,1.8955674459,0.048647448992,0.051218258096,,,,,,,,,,,,,,,,
7,0.32966130868,4,1.8944550172,0.048564748329,0.052580549633,,,,,,,,,,,,,,,,
8,0.32910088445,4,1.8931982982,0.048482188257,0.053838839498,,,,,,,,,,,,,,,,
9,0.32854141295,4,1.8918436809,0.048399768536,0.0549872093,,,,,,,,,,,,,,,,
10,0.32798289255,4,1.8906463093,0.04831748893,0.056308363641,,,,,,,,,,,,,,,,
11,0.32742532163,4,1.8893702884,0.048235349199,0.057564234902,,,,,,,,,,,,,,,,
12,0.32686869858,4,1.8879871803,0.048153349105,0.058714286779,,,,,,,,,,,,,,,,
13,0.3263130218,4,1.8867769416,0.048071488412,0.06003133999,,,,,,,,,,,,,,,,
14,0.32575828966,4,1.8855825406,0.047989766881,0.06131400168,,,,,,,,,,,,,,,,
15,0.32520450057,4,1.8841789837,0.047908184278,0.062445040917,,,,,,,,,,,,,,,,
16,0.32465165292,4,1.8829944052,0.047826740364,0.063753298724,,,,,,,,,,,,,,,,
17,0.32409974511,4,1.881731199,0.047745434906,0.064996312818,,,,,,,,,,,,,,,,
18,0.32354877554,4,1.8803606909,0.047664267666,0.066133336754,,,,,,,,,,,,,,,,
19,0.32299874262,4,1.8791634176,0.047583238411,0.067437777586,,,,,,,,,,,,,,,,
20,0.32244964476,4,1.8779812609,0.047502346906,0.068708560263,,,,,,,,,,,,,,,,
21,0.32190148036,4,1.8765906238,0.047421592916,0.069827028751,,,,,,,,,,,,,,,,
