cycle,x,y,species,biomass,seq_num,timestep,species,biomass
30,0,0,model13,4.8096437111,8,310,model13,4.8096437111
30,0,0,model8,7.6517914222,8,310,model8,7.6517914222
30,0,0,model20,0.069071677638,8,310,model20,0.069071677638
30,0,0,model17,0.083820650886,8,310,model17,0.083820650886
30,0,0,model12,0.018187360411,8,310,model12,0.018187360411
31,0,0,model18,0.036555914254,8,311,model18,0.036555914254
31,0,0,model5,1.6111500684,8,311,model5,1.6111500684
31,0,0,model7,5.285559338,8,311,model7,5.285559338
31,0,0,model13,4.7863972651,8,311,model13,4.7863972651
31,0,0,model8,7.7436182313,8,311,model8,7.7436182313
31,0,0,model20,0.068380960861,8,311,model20,0.068380960861
31,0,0,model17,0.082982444377,8,311,model17,0.082982444377
31,0,0,model12,0.018005486807,8,311,model12,0.018005486807
32,0,0,model18,0.036190355112,8,312,model18,0.036190355112
32,0,0,model5,1.5963693025,8,312,model5,1.5963693025
32,0,0,model7,5.2344307599,8,312,model7,5.2344307599
32,0,0,model13,4.7632631761,8,312,model13,4.7632631761
32,0,0,model8,7.8353797294,8,312,model8,7.8353797294
32,0,0,model20,0.067697151253,8,312,model20,0.067697151253
32,0,0,model17,0.082152619933,8,312,model17,0.082152619933
32,0,0,model12,0.017825431939,8,312,model12,0.017825431939
33,0,0,model18,0.035828451561,8,313,model18,0.035828451561
33,0,0,model5,1.5817241567,8,313,model5,1.5817241567
33,0,0,model7,5.1837967884,8,313,model7,5.1837967884
33,0,0,model13,4.740240901,8,313,model13,4.740240901
33,0,0,model8,7.9248755013,8,313,model8,7.9248755013
33,0,0,model20,0.06702017974,8,313,model20,0.06702017974
33,0,0,model17,0.081331093734,8,313,model17,0.081331093734
33,0,0,model12,0.01764717762,8,313,model12,0.01764717762
34,0,0,model18,0.035470167045,8,314,model18,0.035470167045
34,0,0,model5,1.5672133862,8,314,model5,1.5672133862
34,0,0,model7,5.1336526384,8,314,model7,5.1336526384
34,0,0,model13,4.7173298995,8,314,model13,4.7173298995
34,0,0,model8,8.0153934946,8,314,model8,8.0153934946
34,0,0,model20,0.066349977943,8,314,model20,0.066349977943
34,0,0,model17,0.080517782796,8,314,model17,0.080517782796
34,0,0,model12,0.017470705843,8,314,model12,0.017470705843
35,0,0,model18,0.035115465374,8,315,model18,0.035115465374
35,0,0,model5,1.5528357578,8,315,model5,1.5528357578
35,0,0,model7,5.083993571,8,315,model7,5.083993571
35,0,0,model13,4.6945296337,8,315,model13,4.6945296337
35,0,0,model8,8.1027906842,8,315,model8,8.1027906842
35,0,0,model20,0.065686478163,8,315,model20,0.065686478163
35,0,0,model17,0.079712604968,8,315,model17,0.079712604968
35,0,0,model12,0.017295998785,8,315,model12,0.017295998785
36,0,0,model18,0.034764310721,8,316,model18,0.034764310721
36,0,0,model5,1.5385900494,8,316,model5,1.5385900494
36,0,0,model7,5.0348148931,8,316,model7,5.0348148931
36,0,0,model13,4.6718395684,8,316,model13,4.6718395684
36,0,0,model8,8.1911408237,8,316,model8,8.1911408237
36,0,0,model20,0.065029613382,8,316,model20,0.065029613382
36,0,0,model17,0.078915478919,8,316,model17,0.078915478919
36,0,0,model12,0.017123038797,8,316,model12,0.017123038797
37,0,0,model18,0.034416667614,8,317,model18,0.034416667614
37,0,0,model5,1.5257500255,8,317,model5,1.5257500255
37,0,0,model7,4.9855649127,8,317,model7,4.9855649127
37,0,0,model13,4.649259171,8,317,model13,4.649259171
37,0,0,model8,8.2780047072,8,317,model8,8.2780047072
37,0,0,model20,0.064379317248,8,317,model20,0.064379317248
37,0,0,model17,0.078126324129,8,317,model17,0.078126324129
37,0,0,model12,0.016951808409,8,317,model12,0.016951808409
38,0,0,model18,0.034072500937,8,318,model18,0.034072500937
38,0,0,model5,1.511753332,8,318,model5,1.511753332
38,0,0,model7,4.9373390444,8,318,model7,4.9373390444
38,0,0,model13,4.6267879114,8,318,model13,4.6267879114
38,0,0,model8,8.3652947181,8,318,model8,8.3652947181
38,0,0,model20,0.063735524075,8,318,model20,0.063735524075
38,0,0,model17,0.077345060888,8,318,model17,0.077345060888
38,0,0,model12,0.016782290325,8,318,model12,0.016782290325
39,0,0,model18,0.033731775928,8,319,model18,0.033731775928
39,0,0,model5,1.4978853324,8,319,model5,1.4978853324
39,0,0,model7,4.8895800485,8,319,model7,4.8895800485
39,0,0,model13,4.6044252621,8,319,model13,4.6044252621
39,0,0,model8,8.4498988158,8,319,model8,8.4498988158
39,0,0,model20,0.063098168834,8,319,model20,0.063098168834
39,0,0,model17,0.076571610279,8,319,model17,0.076571610279
39,0,0,model12,0.016614467422,8,319,model12,0.016614467422
40,0,0,model18,0.033394458169,8,320,model18,0.033394458169
40,0,0,model5,1.4841445837,8,320,model5,1.4841445837
40,0,0,model7,4.8422830698,8,320,model7,4.8422830698
40,0,0,model13,4.5821706982,8,320,model13,4.5821706982
40,0,0,model8,8.5353585741,8,320,model8,8.5353585741
40,0,0,model20,0.062467187146,8,320,model20,0.062467187146
40,0,0,model17,0.075805894176,8,320,model17,0.075805894176
40,0,0,model12,0.016448322748,8,320,model12,0.016448322748
0,0,0,model9,0.01,9,320,model9,0.01
0,0,0,model5,1.4841445837,9,320,model5,1.4841445837
0,0,0,model7,4.8422830698,9,320,model7,4.8422830698
0,0,0,model13,4.5821706982,9,320,model13,4.5821706982
0,0,0,model8,8.5353585741,9,320,model8,8.5353585741
0,0,0,model20,0.062467187146,9,320,model20,0.062467187146
0,0,0,model17,0.075805894176,9,320,model17,0.075805894176
0,0,0,model12,0.016448322748,9,320,model12,0.016448322748
0,0,0,model18,0.033394458169,9,320,model18,0.033394458169
1,0,0,model9,0.0099,9,321,model9,0.0099
1,0,0,model5,1.4877853251,9,321,model5,1.4877853251
1,0,0,model7,4.7938602391,9,321,model7,4.7938602391
1,0,0,model13,4.5363489912,9,321,model13,4.5363489912
1,0,0,model8,8.4500049884,9,321,model8,8.4500049884
1,0,0,model20,0.061842515275,9,321,model20,0.061842515275
1,0,0,model17,0.075047835234,9,321,model17,0.075047835234
1,0,0,model12,0.016283839521,9,321,model12,0.016283839521
1,0,0,model18,0.033060513587,9,321,model18,0.033060513587
2,0,0,model9,0.009801,9,322,model9,0.009801
2,0,0,model5,1.4820881839,9,322,model5,1.4820881839
2,0,0,model7,4.7459216367,9,322,model7,4.7459216367
2,0,0,model13,4.4909855013,9,322,model13,4.4909855013
2,0,0,model8,8.3655049385,9,322,model8,8.3655049385
2,0,0,model20,0.061224090122,9,322,model20,0.061224090122
2,0,0,model17,0.074297356882,9,322,model17,0.074297356882
2,0,0,model12,0.016121001125,9,322,model12,0.016121001125
2,0,0,model18,0.032729908451,9,322,model18,0.032729908451
3,0,0,model9,0.00970299,9,323,model9,0.00970299
3,0,0,model5,1.4733827549,9,323,model5,1.4733827549
3,0,0,model7,4.6984624203,9,323,model7,4.6984624203
3,0,0,model13,4.4460756463,9,323,model13,4.4460756463
3,0,0,model8,8.2818498891,9,323,model8,8.2818498891
3,0,0,model20,0.060611849221,9,323,model20,0.060611849221
3,0,0,model17,0.073554383313,9,323,model17,0.073554383313
3,0,0,model12,0.015959791114,9,323,model12,0.015959791114
3,0,0,model18,0.032402609367,9,323,model18,0.032402609367
4,0,0,model9,0.0096059601,9,324,model9,0.0096059601
4,0,0,model5,1.4647376017,9,324,model5,1.4647376017
4,0,0,model7,4.6514777961,9,324,model7,4.6514777961
4,0,0,model13,4.4016148898,9,324,model13,4.4016148898
4,0,0,model8,8.1990313902,9,324,model8,8.1990313902
4,0,0,model20,0.060005730728,9,324,model20,0.060005730728
4,0,0,model17,0.07281883948,9,324,model17,0.07281883948
4,0,0,model12,0.015800193203,9,324,model12,0.015800193203
4,0,0,model18,0.032078583273,9,324,model18,0.032078583273
5,0,0,model9,0.009509900499,9,325,model9,0.009509900499
5,0,0,model5,1.4561345085,9,325,model5,1.4561345085
5,0,0,model7,4.6049630182,9,325,model7,4.6049630182
5,0,0,model13,4.3575987409,9,325,model13,4.3575987409
5,0,0,model8,8.1170410763,9,325,model8,8.1170410763
5,0,0,model20,0.059405673421,9,325,model20,0.059405673421
5,0,0,model17,0.072090651085,9,325,model17,0.072090651085
5,0,0,model12,0.015642191271,9,325,model12,0.015642191271
5,0,0,model18,0.031757797441,9,325,model18,0.031757797441
6,0,0,model9,0.009414801494,9,326,model9,0.009414801494
6,0,0,model5,1.450560281,9,326,model5,1.450560281
6,0,0,model7,4.558913388,9,326,model7,4.558913388
6,0,0,model13,4.3140227535,9,326,model13,4.3140227535
6,0,0,model8,8.0358706655,9,326,model8,8.0358706655
6,0,0,model20,0.058811616687,9,326,model20,0.058811616687
6,0,0,model17,0.071369744574,9,326,model17,0.071369744574
6,0,0,model12,0.015485769358,9,326,model12,0.015485769358
6,0,0,model18,0.031440219466,9,326,model18,0.031440219466
7,0,0,model9,0.0093206534791,9,327,model9,0.0093206534791
7,0,0,model5,1.445007693,9,327,model5,1.445007693
7,0,0,model7,4.5133242541,9,327,model7,4.5133242541
7,0,0,model13,4.270882526,9,327,model13,4.270882526
7,0,0,model8,7.9555119589,9,327,model8,7.9555119589
7,0,0,model20,0.05822350052,9,327,model20,0.05822350052
7,0,0,model17,0.070656047129,9,327,model17,0.070656047129
7,0,0,model12,0.015330911665,9,327,model12,0.015330911665
7,0,0,model18,0.031125817271,9,327,model18,0.031125817271
8,0,0,model9,0.0092274469443,9,328,model9,0.0092274469443
8,0,0,model5,1.4365209569,9,328,model5,1.4365209569
8,0,0,model7,4.4681910116,9,328,model7,4.4681910116
8,0,0,model13,4.2281737007,9,328,model13,4.2281737007
8,0,0,model8,7.8759568393,9,328,model8,7.8759568393
8,0,0,model20,0.057641265515,9,328,model20,0.057641265515
8,0,0,model17,0.069949486657,9,328,model17,0.069949486657
8,0,0,model12,0.015177602548,9,328,model12,0.015177602548
8,0,0,model18,0.030814559099,9,328,model18,0.030814559099
9,0,0,model9,0.0091351724748,9,329,model9,0.0091351724748
9,0,0,model5,1.4280842675,9,329,model5,1.4280842675
9,0,0,model7,4.4235091015,9,329,model7,4.4235091015
9,0,0,model13,4.1858919637,9,329,model13,4.1858919637
9,0,0,model8,7.7971972709,9,329,model8,7.7971972709
9,0,0,model20,0.05706485286,9,329,model20,0.05706485286
9,0,0,model17,0.069249991791,9,329,model17,0.069249991791
9,0,0,model12,0.015025826522,9,329,model12,0.015025826522
9,0,0,model18,0.030506413508,9,329,model18,0.030506413508
10,0,0,model9,0.0090438207501,9,330,model9,0.0090438207501
10,0,0,model5,1.4315874878,9,330,model5,1.4315874878
10,0,0,model7,4.3792740104,9,330,model7,4.3792740104
10,0,0,model13,4.1440330441,9,330,model13,4.1440330441
10,0,0,model8,7.7192252982,9,330,model8,7.7192252982
10,0,0,model20,0.056494204331,9,330,model20,0.056494204331
10,0,0,model17,0.068557491873,9,330,model17,0.068557491873
10,0,0,model12,0.014875568257,9,330,model12,0.014875568257
10,0,0,model18,0.030201349373,9,330,model18,0.030201349373
11,0,0,model9,0.0089533825426,9,331,model9,0.0089533825426
11,0,0,model5,1.4261085361,9,331,model5,1.4261085361
11,0,0,model7,4.3354812703,9,331,model7,4.3354812703
11,0,0,model13,4.1025927136,9,331,model13,4.1025927136
11,0,0,model8,7.6420330452,9,331,model8,7.6420330452
11,0,0,model20,0.055929262288,9,331,model20,0.055929262288
11,0,0,model17,0.067871916954,9,331,model17,0.067871916954
11,0,0,model12,0.014726812575,9,331,model12,0.014726812575
11,0,0,model18,0.029899335879,9,331,model18,0.029899335879
12,0,0,model9,0.0088638487172,9,332,model9,0.0088638487172
12,0,0,model5,1.4206508442,9,332,model5,1.4206508442
12,0,0,model7,4.2921264576,9,332,model7,4.2921264576
12,0,0,model13,4.0615667865,9,332,model13,4.0615667865
12,0,0,model8,7.5656127148,9,332,model8,7.5656127148
12,0,0,model20,0.055369969665,9,332,model20,0.055369969665
12,0,0,model17,0.067193197785,9,332,model17,0.067193197785
12,0,0,model12,0.014579544449,9,332,model12,0.014579544449
12,0,0,model18,0.02960034252,9,332,model18,0.02960034252
13,0,0,model9,0.00877521023,9,333,model9,0.00877521023
13,0,0,model5,1.4123077349,9,333,model5,1.4123077349
13,0,0,model7,4.2492051931,9,333,model7,4.2492051931
13,0,0,model13,4.0209511186,9,333,model13,4.0209511186
13,0,0,model8,7.4899565876,9,333,model8,7.4899565876
13,0,0,model20,0.054816269968,9,333,model20,0.054816269968
13,0,0,model17,0.066521265807,9,333,model17,0.066521265807
13,0,0,model12,0.014433749004,9,333,model12,0.014433749004
13,0,0,model18,0.029304339095,9,333,model18,0.029304339095
14,0,0,model9,0.0086874581277,9,334,model9,0.0086874581277
14,0,0,model5,1.4040220275,9,334,model5,1.4040220275
14,0,0,model7,4.2067131411,9,334,model7,4.2067131411
14,0,0,model13,3.9807416075,9,334,model13,3.9807416075
14,0,0,model8,7.4150570217,9,334,model8,7.4150570217
14,0,0,model20,0.054268107269,9,334,model20,0.054268107269
14,0,0,model17,0.065856053149,9,334,model17,0.065856053149
14,0,0,model12,0.014289411514,9,334,model12,0.014289411514
14,0,0,model18,0.029011295704,9,334,model18,0.029011295704
15,0,0,model9,0.0086005835464,9,335,model9,0.0086005835464
15,0,0,model5,1.395786944,9,335,model5,1.395786944
15,0,0,model7,4.1646460097,9,335,model7,4.1646460097
15,0,0,model13,3.9409341914,9,335,model13,3.9409341914
15,0,0,model8,7.3409064515,9,335,model8,7.3409064515
15,0,0,model20,0.053725426196,9,335,model20,0.053725426196
15,0,0,model17,0.065197492617,9,335,model17,0.065197492617
15,0,0,model12,0.014146517399,9,335,model12,0.014146517399
15,0,0,model18,0.028721182747,9,335,model18,0.028721182747
16,0,0,model9,0.0085145777109,9,336,model9,0.0085145777109
16,0,0,model5,1.3876008457,9,336,model5,1.3876008457
16,0,0,model7,4.1229995496,9,336,model7,4.1229995496
16,0,0,model13,3.9015248495,9,336,model13,3.9015248495
16,0,0,model8,7.267497387,9,336,model8,7.267497387
16,0,0,model20,0.053188171934,9,336,model20,0.053188171934
16,0,0,model17,0.064545517691,9,336,model17,0.064545517691
16,0,0,model12,0.014005052225,9,336,model12,0.014005052225
16,0,0,model18,0.028433970919,9,336,model18,0.028433970919
17,0,0,model9,0.0084294319338,9,337,model9,0.0084294319338
17,0,0,model5,1.3794525933,9,337,model5,1.3794525933
17,0,0,model7,4.0817695541,9,337,model7,4.0817695541
17,0,0,model13,3.862509601,9,337,model13,3.862509601
17,0,0,model8,7.1948224131,9,337,model8,7.1948224131
17,0,0,model20,0.052656290215,9,337,model20,0.052656290215
17,0,0,model17,0.063900062514,9,337,model17,0.063900062514
17,0,0,model12,0.013865001703,9,337,model12,0.013865001703
17,0,0,model18,0.02814963121,9,337,model18,0.02814963121
18,0,0,model9,0.0083451376145,9,338,model9,0.0083451376145
18,0,0,model5,1.3713602101,9,338,model5,1.3713602101
18,0,0,model7,4.0409518586,9,338,model7,4.0409518586
18,0,0,model13,3.823884505,9,338,model13,3.823884505
18,0,0,model8,7.122874189,9,338,model8,7.122874189
18,0,0,model20,0.052129727312,9,338,model20,0.052129727312
18,0,0,model17,0.063261061889,9,338,model17,0.063261061889
18,0,0,model12,0.013726351686,9,338,model12,0.013726351686
18,0,0,model18,0.027868134898,9,338,model18,0.027868134898
19,0,0,model9,0.0082616862384,9,339,model9,0.0082616862384
19,0,0,model5,1.36332232,9,339,model5,1.36332232
19,0,0,model7,4.00054234,9,339,model7,4.00054234
19,0,0,model13,3.7856456599,9,339,model13,3.7856456599
19,0,0,model8,7.0516454471,9,339,model8,7.0516454471
19,0,0,model20,0.051608430039,9,339,model20,0.051608430039
19,0,0,model17,0.06262845127,9,339,model17,0.06262845127
19,0,0,model12,0.013589088169,9,339,model12,0.013589088169
19,0,0,model18,0.027589453549,9,339,model18,0.027589453549
20,0,0,model9,0.008179069376,9,340,model9,0.008179069376
20,0,0,model5,1.3496948533,9,340,model5,1.3496948533
20,0,0,model7,3.9605369166,9,340,model7,3.9605369166
20,0,0,model13,3.7477892033,9,340,model13,3.7477892033
20,0,0,model8,6.9811289926,9,340,model8,6.9811289926
20,0,0,model20,0.051092345739,9,340,model20,0.051092345739
20,0,0,model17,0.062002166757,9,340,model17,0.062002166757
20,0,0,model12,0.013453197287,9,340,model12,0.013453197287
20,0,0,model18,0.027313559014,9,340,model18,0.027313559014
21,0,0,model9,0.0080972786822,9,341,model9,0.0080972786822
21,0,0,model5,1.3530057773,9,341,model5,1.3530057773
21,0,0,model7,3.9209315474,9,341,model7,3.9209315474
21,0,0,model13,3.7103113113,9,341,model13,3.7103113113
21,0,0,model8,6.9113177027,9,341,model8,6.9113177027
21,0,0,model20,0.050581422282,9,341,model20,0.050581422282
21,0,0,model17,0.06138214509,9,341,model17,0.06138214509
21,0,0,model12,0.013318665315,9,341,model12,0.013318665315
21,0,0,model18,0.027040423424,9,341,model18,0.027040423424
22,0,0,model9,0.0080163058954,9,342,model9,0.0080163058954
22,0,0,model5,1.3450614526,9,342,model5,1.3450614526
22,0,0,model7,3.881722232,9,342,model7,3.881722232
22,0,0,model13,3.6732081982,9,342,model13,3.6732081982
22,0,0,model8,6.8422045257,9,342,model8,6.8422045257
22,0,0,model20,0.050075608059,9,342,model20,0.050075608059
22,0,0,model17,0.060768323639,9,342,model17,0.060768323639
22,0,0,model12,0.013185478661,9,342,model12,0.013185478661
22,0,0,model18,0.026770019189,9,342,model18,0.026770019189
23,0,0,model9,0.0079361428364,9,343,model9,0.0079361428364
23,0,0,model5,1.3357813272,9,343,model5,1.3357813272
23,0,0,model7,3.8429050096,9,343,model7,3.8429050096
23,0,0,model13,3.6364761162,9,343,model13,3.6364761162
23,0,0,model8,6.7737824804,9,343,model8,6.7737824804
23,0,0,model20,0.049574851978,9,343,model20,0.049574851978
23,0,0,model17,0.060160640402,9,343,model17,0.060160640402
23,0,0,model12,0.013053623875,9,343,model12,0.013053623875
23,0,0,model18,0.026502318997,9,343,model18,0.026502318997
24,0,0,model9,0.0078567814081,9,344,model9,0.0078567814081
24,0,0,model5,1.3279385207,9,344,model5,1.3279385207
24,0,0,model7,3.8044759595,9,344,model7,3.8044759595
24,0,0,model13,3.600111355,9,344,model13,3.600111355
24,0,0,model8,6.7060446556,9,344,model8,6.7060446556
24,0,0,model20,0.049079103458,9,344,model20,0.049079103458
24,0,0,model17,0.059559033998,9,344,model17,0.059559033998
24,0,0,model12,0.012923087636,9,344,model12,0.012923087636
24,0,0,model18,0.026237295807,9,344,model18,0.026237295807
25,0,0,model9,0.007778213594,9,345,model9,0.007778213594
25,0,0,model5,1.3311960745,9,345,model5,1.3311960745
25,0,0,model7,3.7664311999,9,345,model7,3.7664311999
25,0,0,model13,3.5641102415,9,345,model13,3.5641102415
25,0,0,model8,6.6389842091,9,345,model8,6.6389842091
25,0,0,model20,0.048588312424,9,345,model20,0.048588312424
25,0,0,model17,0.058963443658,9,345,model17,0.058963443658
25,0,0,model12,0.01279385676,9,345,model12,0.01279385676
25,0,0,model18,0.025974922849,9,345,model18,0.025974922849
26,0,0,model9,0.0077004314581,9,346,model9,0.0077004314581
26,0,0,model5,1.3233802911,9,346,model5,1.3233802911
26,0,0,model7,3.7287668879,9,346,model7,3.7287668879
26,0,0,model13,3.5284691391,9,346,model13,3.5284691391
26,0,0,model8,6.572594367,9,346,model8,6.572594367
26,0,0,model20,0.0481024293,9,346,model20,0.0481024293
26,0,0,model17,0.058373809222,9,346,model17,0.058373809222
26,0,0,model12,0.012665918192,9,346,model12,0.012665918192
26,0,0,model18,0.025715173621,9,346,model18,0.025715173621
27,0,0,model9,0.0076234271435,9,347,model9,0.0076234271435
27,0,0,model5,1.3142500222,9,347,model5,1.3142500222
27,0,0,model7,3.6914792191,9,347,model7,3.6914792191
27,0,0,model13,3.4931844477,9,347,model13,3.4931844477
27,0,0,model8,6.5068684233,9,347,model8,6.5068684233
27,0,0,model20,0.047621405007,9,347,model20,0.047621405007
27,0,0,model17,0.05779007113,9,347,model17,0.05779007113
27,0,0,model12,0.01253925901,9,347,model12,0.01253925901
27,0,0,model18,0.025458021885,9,347,model18,0.025458021885
28,0,0,model9,0.007547192872,9,348,model9,0.007547192872
28,0,0,model5,1.3065397968,9,348,model5,1.3065397968
28,0,0,model7,3.6545644269,9,348,model7,3.6545644269
28,0,0,model13,3.4582526032,9,348,model13,3.4582526032
28,0,0,model8,6.4417997391,9,348,model8,6.4417997391
28,0,0,model20,0.047145190956,9,348,model20,0.047145190956
28,0,0,model17,0.057212170418,9,348,model17,0.057212170418
28,0,0,model12,0.01241386642,9,348,model12,0.01241386642
28,0,0,model18,0.025203441666,9,348,model18,0.025203441666
29,0,0,model9,0.0074717209433,9,349,model9,0.0074717209433
29,0,0,model5,1.2988693129,9,349,model5,1.2988693129
29,0,0,model7,3.6180187826,9,349,model7,3.6180187826
29,0,0,model13,3.4236700772,9,349,model13,3.4236700772
29,0,0,model8,6.3773817417,9,349,model8,6.3773817417
29,0,0,model20,0.046673739047,9,349,model20,0.046673739047
29,0,0,model17,0.056640048714,9,349,model17,0.056640048714
29,0,0,model12,0.012289727756,9,349,model12,0.012289727756
29,0,0,model18,0.024951407249,9,349,model18,0.024951407249
30,0,0,model9,0.0073970037339,9,350,model9,0.0073970037339
30,0,0,model5,1.28624255,9,350,model5,1.28624255
30,0,0,model7,3.5818385948,9,350,model7,3.5818385948
30,0,0,model13,3.3894333764,9,350,model13,3.3894333764
30,0,0,model8,6.3136079243,9,350,model8,6.3136079243
30,0,0,model20,0.046207001656,9,350,model20,0.046207001656
30,0,0,model17,0.056073648227,9,350,model17,0.056073648227
30,0,0,model12,0.012166830478,9,350,model12,0.012166830478
30,0,0,model18,0.024701893177,9,350,model18,0.024701893177
31,0,0,model9,0.0073230336965,9,351,model9,0.0073230336965
31,0,0,model5,1.2773689505,9,351,model5,1.2773689505
31,0,0,model7,3.5460202088,9,351,model7,3.5460202088
31,0,0,model13,3.3555390426,9,351,model13,3.3555390426
31,0,0,model8,6.250471845,9,351,model8,6.250471845
31,0,0,model20,0.04574493164,9,351,model20,0.04574493164
31,0,0,model17,0.055512911745,9,351,model17,0.055512911745
31,0,0,model12,0.012045162174,9,351,model12,0.012045162174
31,0,0,model18,0.024454874245,9,351,model18,0.024454874245
32,0,0,model9,0.0072498033596,9,352,model9,0.0072498033596
32,0,0,model5,1.268556675,9,352,model5,1.268556675
32,0,0,model7,3.5105600067,9,352,model7,3.5105600067
32,0,0,model13,3.3219836522,9,352,model13,3.3219836522
32,0,0,model8,6.1879671266,9,352,model8,6.1879671266
32,0,0,model20,0.045287482323,9,352,model20,0.045287482323
32,0,0,model17,0.054957782627,9,352,model17,0.054957782627
32,0,0,model12,0.011924710552,9,352,model12,0.011924710552
32,0,0,model18,0.024210325502,9,352,model18,0.024210325502
33,0,0,model9,0.007177305326,9,353,model9,0.007177305326
33,0,0,model5,1.2598052984,9,353,model5,1.2598052984
33,0,0,model7,3.4754544067,9,353,model7,3.4754544067
33,0,0,model13,3.2887638157,9,353,model13,3.2887638157
33,0,0,model8,6.1260874553,9,353,model8,6.1260874553
33,0,0,model20,0.0448346075,9,353,model20,0.0448346075
33,0,0,model17,0.054408204801,9,353,model17,0.054408204801
33,0,0,model12,0.011805463446,9,353,model12,0.011805463446
33,0,0,model18,0.023968222247,9,353,model18,0.023968222247
34,0,0,model9,0.0071055322727,9,354,model9,0.0071055322727
34,0,0,model5,1.2511143984,9,354,model5,1.2511143984
34,0,0,model7,3.4406998626,9,354,model7,3.4406998626
34,0,0,model13,3.2558761775,9,354,model13,3.2558761775
34,0,0,model8,6.0648265808,9,354,model8,6.0648265808
34,0,0,model20,0.044386261425,9,354,model20,0.044386261425
34,0,0,model17,0.053864122753,9,354,model17,0.053864122753
34,0,0,model12,0.011687408812,9,354,model12,0.011687408812
34,0,0,model18,0.023728540025,9,354,model18,0.023728540025
35,0,0,model9,0.00703447695,9,355,model9,0.00703447695
35,0,0,model5,1.243775625,9,355,model5,1.243775625
35,0,0,model7,3.406292864,9,355,model7,3.406292864
35,0,0,model13,3.2233174157,9,355,model13,3.2233174157
35,0,0,model8,6.0041783149,9,355,model8,6.0041783149
35,0,0,model20,0.043942398811,9,355,model20,0.043942398811
35,0,0,model17,0.053325481525,9,355,model17,0.053325481525
35,0,0,model12,0.011570534724,9,355,model12,0.011570534724
35,0,0,model18,0.023491254625,9,355,model18,0.023491254625
36,0,0,model9,0.0069641321805,9,356,model9,0.0069641321805
36,0,0,model5,1.2364865515,9,356,model5,1.2364865515
36,0,0,model7,3.3722299353,9,356,model7,3.3722299353
36,0,0,model13,3.1910842416,9,356,model13,3.1910842416
36,0,0,model8,5.9441365318,9,356,model8,5.9441365318
36,0,0,model20,0.043502974823,9,356,model20,0.043502974823
36,0,0,model17,0.05279222671,9,356,model17,0.05279222671
36,0,0,model12,0.011454829376,9,356,model12,0.011454829376
36,0,0,model18,0.023256342078,9,356,model18,0.023256342078
37,0,0,model9,0.0068944908587,9,357,model9,0.0068944908587
37,0,0,model5,1.2241274895,9,357,model5,1.2241274895
37,0,0,model7,3.338507636,9,357,model7,3.338507636
37,0,0,model13,3.1591733992,9,357,model13,3.1591733992
37,0,0,model8,5.8846951665,9,357,model8,5.8846951665
37,0,0,model20,0.043067945075,9,357,model20,0.043067945075
37,0,0,model17,0.052264304443,9,357,model17,0.052264304443
37,0,0,model12,0.011340281083,9,357,model12,0.011340281083
37,0,0,model18,0.023023778658,9,357,model18,0.023023778658
38,0,0,model9,0.0068255459501,9,358,model9,0.0068255459501
38,0,0,model5,1.2169425151,9,358,model5,1.2169425151
38,0,0,model7,3.3051225596,9,358,model7,3.3051225596
38,0,0,model13,3.1275816652,9,358,model13,3.1275816652
38,0,0,model8,5.8258482148,9,358,model8,5.8258482148
38,0,0,model20,0.042637265624,9,358,model20,0.042637265624
38,0,0,model17,0.051741661399,9,358,model17,0.051741661399
38,0,0,model12,0.011226878272,9,358,model12,0.011226878272
38,0,0,model18,0.022793540871,9,358,model18,0.022793540871
39,0,0,model9,0.0067572904906,9,359,model9,0.0067572904906
39,0,0,model5,1.2047791436,9,359,model5,1.2047791436
39,0,0,model7,3.272071334,9,359,model7,3.272071334
39,0,0,model13,3.0963058485,9,359,model13,3.0963058485
39,0,0,model8,5.7675897327,9,359,model8,5.7675897327
39,0,0,model20,0.042210892968,9,359,model20,0.042210892968
39,0,0,model17,0.051224244785,9,359,model17,0.051224244785
39,0,0,model12,0.011114609489,9,359,model12,0.011114609489
39,0,0,model18,0.022565605462,9,359,model18,0.022565605462
40,0,0,model9,0.0066897175857,9,360,model9,0.0066897175857
40,0,0,model5,1.1977081221,9,360,model5,1.1977081221
40,0,0,model7,3.2393506207,9,360,model7,3.2393506207
40,0,0,model13,3.06534279,9,360,model13,3.06534279
40,0,0,model8,5.7099138353,9,360,model8,5.7099138353
40,0,0,model20,0.041788784038,9,360,model20,0.041788784038
40,0,0,model17,0.050712002337,9,360,model17,0.050712002337
40,0,0,model12,0.011003463394,9,360,model12,0.011003463394
40,0,0,model18,0.022339949408,9,360,model18,0.022339949408
0,0,0,model4,0.01,10,360,model4,0.01
0,0,0,model5,1.1977081221,10,360,model5,1.1977081221
0,0,0,model7,3.2393506207,10,360,model7,3.2393506207
0,0,0,model13,3.06534279,10,360,model13,3.06534279
0,0,0,model8,5.7099138353,10,360,model8,5.7099138353
0,0,0,model20,0.041788784038,10,360,model20,0.041788784038
0,0,0,model17,0.050712002337,10,360,model17,0.050712002337
0,0,0,model12,0.011003463394,10,360,model12,0.011003463394
0,0,0,model18,0.022339949408,10,360,model18,0.022339949408
0,0,0,model9,0.0066897175857,10,360,model9,0.0066897175857
1,0,0,model4,0.034266697363,10,361,model4,0.034266697363
1,0,0,model5,1.359210632,10,361,model5,1.359210632
