cycle,x,y,species,biomass,seq_num
34,0,0,model10,0.074799679274,3
34,0,0,model4,1.950038224,3
34,0,0,model16,0.011401117727,3
35,0,0,model10,0.074051682481,3
35,0,0,model4,1.9345631074,3
35,0,0,model16,0.01128710655,3
36,0,0,model10,0.073311165656,3
36,0,0,model4,1.919242742,3
36,0,0,model16,0.011174235484,3
37,0,0,model10,0.072578054,3
37,0,0,model4,1.9040755802,3
37,0,0,model16,0.011062493129,3
38,0,0,model10,0.07185227346,3
38,0,0,model4,1.88906009,3
38,0,0,model16,0.010951868198,3
39,0,0,model10,0.071133750725,3
39,0,0,model4,1.8749081658,3
39,0,0,model16,0.010842349516,3
40,0,0,model10,0.070422413218,3
40,0,0,model4,1.860306259,3
40,0,0,model16,0.010733926021,3
0,0,0,model13,0.01,4
0,0,0,model4,1.860306259,4
0,0,0,model16,0.010733926021,4
0,0,0,model10,0.070422413218,4
1,0,0,model13,0.029142915517,4
1,0,0,model4,1.8427399901,4
1,0,0,model16,0.011663419294,4
1,0,0,model10,0.18259183247,4
2,0,0,model13,0.079959062271,4
2,0,0,model4,1.8243125908,4
2,0,0,model16,0.011546785592,4
2,0,0,model10,0.42324940709,4
3,0,0,model13,0.1782661051,4
3,0,0,model4,1.8060694654,4
3,0,0,model16,0.011431318254,4
3,0,0,model10,0.59070101636,4
4,0,0,model13,0.17794101507,4
4,0,0,model4,1.7880087713,4
4,0,0,model16,0.011317005625,4
4,0,0,model10,0.58625157722,4
5,0,0,model13,0.17761917595,4
5,0,0,model4,1.7701286841,4
5,0,0,model16,0.011203836113,4
5,0,0,model10,0.58184663248,4
6,0,0,model13,0.17730055522,4
6,0,0,model4,1.7524273977,4
6,0,0,model16,0.011091798296,4
6,0,0,model10,0.57748573718,4
7,0,0,model13,0.1769851207,4
7,0,0,model4,1.7349031243,4
7,0,0,model16,0.010980880802,4
7,0,0,model10,0.57316845084,4
8,0,0,model13,0.17667284052,4
8,0,0,model4,1.7175540936,4
8,0,0,model16,0.010871072476,4
8,0,0,model10,0.56889433736,4
9,0,0,model13,0.17636368314,4
9,0,0,model4,1.7003785531,4
9,0,0,model16,0.010762362238,4
9,0,0,model10,0.56466296501,4
10,0,0,model13,0.17605761734,4
10,0,0,model4,1.6833747681,4
10,0,0,model16,0.010654739102,4
10,0,0,model10,0.56047390639,4
11,0,0,model13,0.17575461219,4
11,0,0,model4,1.666541021,4
11,0,0,model16,0.010548192198,4
11,0,0,model10,0.55632673836,4
12,0,0,model13,0.1754546371,4
12,0,0,model4,1.6498756113,4
12,0,0,model16,0.010442710762,4
12,0,0,model10,0.552221042,4
13,0,0,model13,0.17515766176,4
13,0,0,model4,1.6333768557,4
13,0,0,model16,0.010338284143,4
13,0,0,model10,0.54815640261,4
14,0,0,model13,0.17486365617,4
14,0,0,model4,1.6170430876,4
14,0,0,model16,0.010234901784,4
14,0,0,model10,0.54413240961,4
15,0,0,model13,0.17457259063,4
15,0,0,model4,1.6008726573,4
15,0,0,model16,0.01013255331,4
15,0,0,model10,0.54014865654,4
16,0,0,model13,0.17428443576,4
16,0,0,model4,1.5848639312,4
16,0,0,model16,0.01003122827,4
16,0,0,model10,0.53620474101,4
17,0,0,model13,0.17399916243,4
17,0,0,model4,1.5690152924,4
17,0,0,model16,0.0099309165202,4
17,0,0,model10,0.53230026463,4
18,0,0,model13,0.17371674183,4
18,0,0,model4,1.55332514,4
18,0,0,model16,0.0098316078415,4
18,0,0,model10,0.52843483301,4
19,0,0,model13,0.17343714544,4
19,0,0,model4,1.5377918891,4
19,0,0,model16,0.0097332922516,4
19,0,0,model10,0.52460805571,4
20,0,0,model13,0.17316034501,4
20,0,0,model4,1.5224139708,4
20,0,0,model16,0.0096359598764,4
20,0,0,model10,0.52081954618,4
21,0,0,model13,0.17288631259,4
21,0,0,model4,1.5071898316,4
21,0,0,model16,0.0095396008109,4
21,0,0,model10,0.51706892174,4
22,0,0,model13,0.17261502049,4
22,0,0,model4,1.4921179338,4
22,0,0,model16,0.0094442052893,4
22,0,0,model10,0.51335580355,4
23,0,0,model13,0.17234644132,4
23,0,0,model4,1.4771967549,4
23,0,0,model16,0.0093497637813,4
23,0,0,model10,0.50967981655,4
24,0,0,model13,0.17208054793,4
24,0,0,model4,1.4624247879,4
24,0,0,model16,0.0092562666767,4
24,0,0,model10,0.50604058941,4
25,0,0,model13,0.17181731348,4
25,0,0,model4,1.4478005405,4
25,0,0,model16,0.0091637044926,4
25,0,0,model10,0.50243775454,4
26,0,0,model13,0.17155671138,4
26,0,0,model4,1.4333225356,4
26,0,0,model16,0.009072068002,4
26,0,0,model10,0.49887094803,4
27,0,0,model13,0.17129871529,4
27,0,0,model4,1.4189893108,4
27,0,0,model16,0.0089813478764,4
27,0,0,model10,0.49533980957,4
28,0,0,model13,0.17104329917,4
28,0,0,model4,1.4047994182,4
28,0,0,model16,0.0088915349593,4
28,0,0,model10,0.49184398251,4
29,0,0,model13,0.1707904372,4
29,0,0,model4,1.3907514246,4
29,0,0,model16,0.008802620157,4
29,0,0,model10,0.48838311371,4
30,0,0,model13,0.17054010386,4
30,0,0,model4,1.3768439108,4
30,0,0,model16,0.0087145944419,4
30,0,0,model10,0.4849568536,4
31,0,0,model13,0.17029227385,4
31,0,0,model4,1.3630754722,4
31,0,0,model16,0.0086274490591,4
31,0,0,model10,0.48156485609,4
32,0,0,model13,0.17004692214,4
32,0,0,model4,1.349444718,4
32,0,0,model16,0.0085411750511,4
32,0,0,model10,0.47820677856,4
33,0,0,model13,0.16980402395,4
33,0,0,model4,1.3359502714,4
33,0,0,model16,0.0084557638387,4
33,0,0,model10,0.4748822818,4
34,0,0,model13,0.16956355473,4
34,0,0,model4,1.3225907692,4
34,0,0,model16,0.0083712067252,4
34,0,0,model10,0.47159103001,4
35,0,0,model13,0.16932549022,4
35,0,0,model4,1.309364862,4
35,0,0,model16,0.0082874951803,4
35,0,0,model10,0.46833269074,4
36,0,0,model13,0.16908980634,4
36,0,0,model4,1.2962712139,4
36,0,0,model16,0.0082046207824,4
36,0,0,model10,0.46510693486,4
37,0,0,model13,0.16885647931,4
37,0,0,model4,1.2833085023,4
37,0,0,model16,0.0081225751097,4
37,0,0,model10,0.46191343654,4
38,0,0,model13,0.16862548554,4
38,0,0,model4,1.2704754178,4
38,0,0,model16,0.0080413499176,4
38,0,0,model10,0.45875187321,4
39,0,0,model13,0.16839680171,4
39,0,0,model4,1.2577706641,4
39,0,0,model16,0.0079609369565,4
39,0,0,model10,0.4556219255,4
40,0,0,model13,0.16817040473,4
40,0,0,model4,1.245192958,4
40,0,0,model16,0.0078813280931,4
40,0,0,model10,0.45252327728,4
0,0,0,model6,0.01,5
0,0,0,model4,1.245192958,5
0,0,0,model16,0.0078813280931,5
0,0,0,model10,0.45252327728,5
0,0,0,model13,0.16817040473,5
1,0,0,model6,0.0099000002829,5
1,0,0,model4,1.2327410288,5
1,0,0,model16,0.0078025152029,5
1,0,0,model10,0.44945561547,5
1,0,0,model13,0.16794627165,5
2,0,0,model6,0.0098142673095,5
2,0,0,model4,1.2204332685,5
2,0,0,model16,0.0077436162714,5
2,0,0,model10,0.44553820271,5
2,0,0,model13,0.16684395233,5
3,0,0,model6,0.009735951309,5
3,0,0,model4,1.2083245634,5
3,0,0,model16,0.0076947629435,5
3,0,0,model10,0.44117294295,5
3,0,0,model13,0.16526563506,5
4,0,0,model6,0.0097060351345,5
4,0,0,model4,1.1965935188,5
4,0,0,model16,0.0077581474509,5
4,0,0,model10,0.43682865685,5
4,0,0,model13,0.16368042205,5
5,0,0,model6,0.0096658230747,5
5,0,0,model4,1.1847514605,5
5,0,0,model16,0.007797436332,5
5,0,0,model10,0.43251721858,5
5,0,0,model13,0.16210046612,5
6,0,0,model6,0.0096253477028,5
6,0,0,model4,1.1732777707,5
6,0,0,model16,0.0078430452327,5
6,0,0,model10,0.42824822925,5
6,0,0,model13,0.16053564432,5
7,0,0,model6,0.0095875093425,5
7,0,0,model4,1.1619288962,5
7,0,0,model16,0.0078656789494,5
7,0,0,model10,0.42402416208,5
7,0,0,model13,0.15898870299,5
8,0,0,model6,0.0095507183772,5
8,0,0,model4,1.150712138,5
8,0,0,model16,0.0078813373183,5
8,0,0,model10,0.41984300458,5
8,0,0,model13,0.15745790009,5
9,0,0,model6,0.0095099578641,5
9,0,0,model4,1.1400116277,5
9,0,0,model16,0.0079405955259,5
9,0,0,model10,0.41569932121,5
9,0,0,model13,0.15593806776,5
10,0,0,model6,0.0094696049561,5
10,0,0,model4,1.1296777059,5
10,0,0,model16,0.0079992611513,5
10,0,0,model10,0.41159707467,5
10,0,0,model13,0.15443343375,5
11,0,0,model6,0.0094296555772,5
11,0,0,model4,1.1195759361,5
11,0,0,model16,0.0080573401206,5
11,0,0,model10,0.40753585059,5
11,0,0,model13,0.15294384609,5
12,0,0,model6,0.0093486260509,5
12,0,0,model4,1.1083998267,5
12,0,0,model16,0.0079958929399,5
12,0,0,model10,0.40354145771,5
12,0,0,model13,0.15149537325,5
13,0,0,model6,0.0092748379346,5
13,0,0,model4,1.097411456,5
13,0,0,model16,0.0079443315542,5
13,0,0,model10,0.39959026353,5
13,0,0,model13,0.15006463991,5
14,0,0,model6,0.0092369128977,5
14,0,0,model4,1.0867979269,5
14,0,0,model16,0.008002186352,5
14,0,0,model10,0.39564918423,5
14,0,0,model13,0.14861881686,5
15,0,0,model6,0.0091992904393,5
15,0,0,model4,1.0767962556,5
15,0,0,model16,0.0080602360692,5
15,0,0,model10,0.39174743906,5
15,0,0,model13,0.14718737536,5
16,0,0,model6,0.0091654361408,5
16,0,0,model4,1.0663633433,5
16,0,0,model16,0.0080834873286,5
16,0,0,model10,0.38788810328,5
16,0,0,model13,0.14577364021,5
17,0,0,model6,0.00912852845,5
17,0,0,model4,1.0565287809,5
17,0,0,model16,0.0081407240361,5
17,0,0,model10,0.38406396892,5
17,0,0,model13,0.14437065048,5
18,0,0,model6,0.0090953847293,5
18,0,0,model4,1.0462985497,5
18,0,0,model16,0.008163140576,5
18,0,0,model10,0.38028147079,5
18,0,0,model13,0.14298508554,5
19,0,0,model6,0.0090591775527,5
19,0,0,model4,1.0374131525,5
19,0,0,model16,0.008219580751,5
19,0,0,model10,0.37653340275,5
19,0,0,model13,0.14160998135,5
20,0,0,model6,0.0089882065748,5
20,0,0,model4,1.0271346485,5
20,0,0,model16,0.0081656709816,5
20,0,0,model10,0.37284903435,5
20,0,0,model13,0.14027484717,5
21,0,0,model6,0.0089530711797,5
21,0,0,model4,1.0176380179,5
21,0,0,model16,0.0082220858526,5
21,0,0,model10,0.36917529068,5
21,0,0,model13,0.13892684537,5
22,0,0,model6,0.0089209350858,5
22,0,0,model4,1.0078343636,5
22,0,0,model16,0.0082512239901,5
22,0,0,model10,0.36554093239,5
22,0,0,model13,0.13759497153,5
23,0,0,model6,0.0088905794381,5
23,0,0,model4,0.99815069324,5
23,0,0,model16,0.008265351444,5
23,0,0,model10,0.36194437677,5
23,0,0,model13,0.13627787552,5
24,0,0,model6,0.0088609670479,5
24,0,0,model4,0.98858055951,5
24,0,0,model16,0.0082749019036,5
24,0,0,model10,0.3583842264,5
24,0,0,model13,0.13497439017,5
25,0,0,model6,0.0088319717789,5
25,0,0,model4,0.97910324547,5
25,0,0,model16,0.0082811186277,5
25,0,0,model10,0.35485999854,5
25,0,0,model13,0.13368426067,5
26,0,0,model6,0.0088032214594,5
26,0,0,model4,0.96972309928,5
26,0,0,model16,0.0082877271767,5
26,0,0,model10,0.35137096796,5
26,0,0,model13,0.13240698746,5
27,0,0,model6,0.008774801988,5
27,0,0,model4,0.96043444802,5
27,0,0,model16,0.0082938323763,5
27,0,0,model10,0.34791687102,5
27,0,0,model13,0.13114253033,5
28,0,0,model6,0.0087418006388,5
28,0,0,model4,0.95236506656,5
28,0,0,model16,0.0083489656333,5
28,0,0,model10,0.34449244898,5
28,0,0,model13,0.12988585169,5
29,0,0,model6,0.008709129303,5
29,0,0,model4,0.94365420189,5
29,0,0,model16,0.0084035475577,5
29,0,0,model10,0.34110227116,5
29,0,0,model13,0.12864173985,5
30,0,0,model6,0.0086794259636,5
30,0,0,model4,0.93459035774,5
30,0,0,model16,0.0084309383081,5
30,0,0,model10,0.3377486364,5
30,0,0,model13,0.1274127104,5
31,0,0,model6,0.0086514847236,5
31,0,0,model4,0.92563910665,5
31,0,0,model16,0.0084432755143,5
31,0,0,model10,0.33443000306,5
31,0,0,model13,0.12619743632,5
32,0,0,model6,0.00862426288,5
32,0,0,model4,0.91680838915,5
32,0,0,model16,0.0084510507742,5
32,0,0,model10,0.33114499603,5
32,0,0,model13,0.12499475496,5
33,0,0,model6,0.0085927669219,5
33,0,0,model4,0.90844661894,5
33,0,0,model16,0.0085046118472,5
33,0,0,model10,0.32788829274,5
33,0,0,model13,0.12379955408,5
34,0,0,model6,0.0085642277605,5
34,0,0,model4,0.89973485294,5
34,0,0,model16,0.0085309863637,5
34,0,0,model10,0.32466679832,5
34,0,0,model13,0.12261894705,5
35,0,0,model6,0.008537438559,5
35,0,0,model4,0.89118700085,5
35,0,0,model16,0.0085423225191,5
35,0,0,model10,0.32147898341,5
35,0,0,model13,0.12145161065,5
36,0,0,model6,0.0085068108441,5
36,0,0,model4,0.88308207082,5
36,0,0,model16,0.0085949708747,5
36,0,0,model10,0.31831894025,5
36,0,0,model13,0.12029184122,5
37,0,0,model6,0.0084791311894,5
37,0,0,model4,0.87462395006,5
37,0,0,model16,0.0086204423461,5
37,0,0,model10,0.3151931393,5
37,0,0,model13,0.11914631126,5
38,0,0,model6,0.0084531929482,5
38,0,0,model4,0.86627236459,5
38,0,0,model16,0.0086308839974,5
38,0,0,model10,0.31210006098,5
38,0,0,model13,0.11801370122,5
39,0,0,model6,0.0084279540522,5
39,0,0,model4,0.85803531291,5
39,0,0,model16,0.0086367828711,5
39,0,0,model10,0.3090383534,5
39,0,0,model13,0.11689285724,5
40,0,0,model6,0.0083984211823,5
40,0,0,model4,0.85026127343,5
40,0,0,model16,0.0086884866231,5
40,0,0,model10,0.30600271654,5
40,0,0,model13,0.11577867534,5
0,0,0,model11,0.01,6
0,0,0,model4,0.85026127343,6
0,0,0,model16,0.0086884866231,6
0,0,0,model10,0.30600271654,6
0,0,0,model13,0.11577867534,6
0,0,0,model6,0.0083984211823,6
1,0,0,model11,0.0099001190359,6
1,0,0,model4,0.84229009815,6
1,0,0,model16,0.0087130120651,6
1,0,0,model10,0.30300007256,6
1,0,0,model13,0.11467827178,6
1,0,0,model6,0.0083718201595,6
2,0,0,model11,0.010397893009,6
2,0,0,model4,0.83647255906,6
2,0,0,model16,0.0092934664612,6
2,0,0,model10,0.30023477533,6
2,0,0,model13,0.11379619255,6
2,0,0,model6,0.0085528054506,6
3,0,0,model11,0.010682593732,6
3,0,0,model4,0.86668442896,6
3,0,0,model16,0.0098681163134,6
3,0,0,model10,0.29749713107,6
3,0,0,model13,0.11292293412,6
3,0,0,model6,0.0087319808889,6
4,0,0,model11,0.010735589491,6
4,0,0,model4,0.89659039166,6
4,0,0,model16,0.010554473372,6
4,0,0,model10,0.29483343474,6
4,0,0,model13,0.11210497976,6
4,0,0,model6,0.008955936063,6
5,0,0,model11,0.011114065628,6
5,0,0,model4,0.88886987235,6
5,0,0,model16,0.010705460848,6
5,0,0,model10,0.29221223996,6
5,0,0,model13,0.11131106953,6
5,0,0,model6,0.0090443219685,6
6,0,0,model11,0.011162746668,6
6,0,0,model4,0.91849958573,6
6,0,0,model16,0.011383444461,6
6,0,0,model10,0.28960139255,6
6,0,0,model13,0.11050923382,6
6,0,0,model6,0.0092651537319,6
7,0,0,model11,0.01150121028,6
7,0,0,model4,0.91055997447,6
7,0,0,model16,0.011526142227,6
7,0,0,model10,0.28703251819,6
7,0,0,model13,0.10973128105,6
7,0,0,model6,0.0093504474607,6
8,0,0,model11,0.011546019873,6
8,0,0,model4,0.92712783321,6
8,0,0,model16,0.012195919026,6
8,0,0,model10,0.28447346799,6
8,0,0,model13,0.10894524322,6
8,0,0,model6,0.0095682179691,6
9,0,0,model11,0.011854757353,6
9,0,0,model4,0.91972089176,6
9,0,0,model16,0.012427084431,6
9,0,0,model10,0.28192954745,6
9,0,0,model13,0.10815660493,6
9,0,0,model6,0.0097174830026,6
10,0,0,model11,0.011896031475,6
10,0,0,model4,0.94902161357,6
10,0,0,model16,0.013087851808,6
10,0,0,model10,0.27942152696,6
10,0,0,model13,0.10738631386,6
10,0,0,model6,0.0099315831556,6
11,0,0,model11,0.012165750814,6
11,0,0,model4,0.97574276298,6
11,0,0,model16,0.013624557807,6
11,0,0,model10,0.27689201518,6
11,0,0,model13,0.10657715421,6
11,0,0,model6,0.010096970817,6
12,0,0,model11,0.01243277296,6
12,0,0,model4,0.99903648471,6
12,0,0,model16,0.014155896745,6
12,0,0,model10,0.27438779852,6
12,0,0,model13,0.10577608616,6
12,0,0,model6,0.010260704601,6
13,0,0,model11,0.012468266926,6
13,0,0,model4,1.0233943901,6
13,0,0,model16,0.014799375999,6
13,0,0,model10,0.27195519552,6
13,0,0,model13,0.10502960029,6
13,0,0,model6,0.010469372538,6
14,0,0,model11,0.012740661328,6
14,0,0,model4,1.0327477237,6
14,0,0,model16,0.015318966756,6
14,0,0,model10,0.26950034706,6
14,0,0,model13,0.10424400778,6
14,0,0,model6,0.010629382306,6
15,0,0,model11,0.013001934369,6
15,0,0,model4,1.0552549473,6
15,0,0,model16,0.015833361605,6
15,0,0,model10,0.26707004708,6
15,0,0,model13,0.10346627119,6
15,0,0,model6,0.010787791975,6
16,0,0,model11,0.013031736721,6
16,0,0,model4,1.0789967721,6
16,0,0,model16,0.016460066211,6
16,0,0,model10,0.26471062159,6
16,0,0,model13,0.10274288346,6
16,0,0,model6,0.010991189039,6
17,0,0,model11,0.013298496425,6
17,0,0,model4,1.115008348,6
17,0,0,model16,0.016963050065,6
17,0,0,model10,0.26232821887,6
17,0,0,model13,0.10198015812,6
17,0,0,model6,0.011145980641,6
18,0,0,model11,0.013606925268,6
18,0,0,model4,1.1424261139,6
18,0,0,model16,0.017461004082,6
18,0,0,model10,0.25996964017,6
18,0,0,model13,0.10122506003,6
18,0,0,model6,0.011299224327,6
19,0,0,model11,0.013885199722,6
19,0,0,model4,1.1695721561,6
19,0,0,model16,0.017953978558,6
19,0,0,model10,0.25763464726,6
19,0,0,model13,0.10047751292,6
19,0,0,model6,0.011450935577,6
20,0,0,model11,0.014135027378,6
20,0,0,model4,1.1964479527,6
20,0,0,model16,0.018442023289,6
20,0,0,model10,0.25532300428,6
20,0,0,model13,0.099737441287,6
20,0,0,model6,0.011601129714,6
21,0,0,model11,0.014408020811,6
21,0,0,model4,1.2230555926,6
21,0,0,model16,0.018925187573,6
21,0,0,model10,0.25303447773,6
21,0,0,model13,0.099004770367,6
21,0,0,model6,0.01174982191,6
22,0,0,model11,0.014678284309,6
22,0,0,model4,1.2493974537,6
22,0,0,model16,0.019403520214,6
22,0,0,model10,0.25076883645,6
22,0,0,model13,0.098279426156,6
22,0,0,model6,0.011897027183,6
23,0,0,model11,0.014920181119,6
23,0,0,model4,1.2754760436,6
23,0,0,model16,0.019877069529,6
23,0,0,model10,0.24852585158,6
23,0,0,model13,0.097561335387,6
23,0,0,model6,0.012042760404,6
24,0,0,model11,0.015185323014,6
24,0,0,model4,1.2944649301,6
24,0,0,model16,0.02034588335,6
24,0,0,model10,0.24630529655,6
24,0,0,model13,0.096850425526,6
24,0,0,model6,0.012187036293,6
25,0,0,model11,0.01519329148,6
25,0,0,model4,1.2827656654,6
25,0,0,model16,0.020457151389,6
