,cycle,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20,model21,model22,model23,model24,model25,model26,model27,model28,model29,model30,model31,model32,model33,model34,model35,model36,model37,model38,model39,model40,model41,model42,model43,model44,model45,model46,model47,model48,model49,model50,model51,model52,model53,model54,model55,model56,model57,model58,model59,model60,model61,model62,model63,model64,model65,model66,model67,model68,model69,model70,model71,model72,model73,model74,model75,model76,model77,model78,model79,model80,model81,model82,model83,model84,model85,model86,model87,model88,model89,model90,model91,model92,model93,model94,model95,model96,model97,model98,model99,model100
198,198,0.11547997341,0.11288454435,0.13132494375,0.11921136386,0.07139899198,0.27611435283,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.22015279074,0.07139899198,0.27859152296,0.10621150939,0.07139899198,0.088131582058,0.14102720995,0.14764397728,0.17143225852,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.19446431079,0.07139899198,0.50379683895,0.07139899198,0.29677668478,0.07139899198,0.07139899198,0.18934564441,0.07139899198,0.1538615856,0.23597727644,0.21155810778,0.15329740358,0.07139899198,0.07139899198,0.31050327558,0.12901450229,0.62798458403,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.2481149894,0.07139899198,0.07139899198,0.27317292071,0.3923753153,0.086759677037,0.41034787307,0.16081287187,0.07974308571,0.12030261558,0.17252292107,0.11873193365,0.07139899198,0.24062728129,0.15084091585,0.07139899198,0.42776958426,0.07139899198,0.078432929467,0.07139899198,0.07139899198,0.07139899198,0.28251971792,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.07139899198,0.27334877821,0.07139899198,0.32088737776
199,199,0.11536149825,0.1127726138,0.13123123174,0.11914161428,0.071277613693,0.2760211862,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.22005548824,0.071277613693,0.27848332176,0.10609254898,0.071277613693,0.088014854693,0.14090605882,0.147522599,0.17137205476,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.19434505802,0.071277613693,0.50369372152,0.071277613693,0.29669972901,0.071277613693,0.071277613693,0.18922777385,0.071277613693,0.15390893876,0.23600101343,0.2114883923,0.15328857315,0.071277613693,0.071277613693,0.31038289386,0.12889652811,0.62789411315,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.24802687719,0.071277613693,0.071277613693,0.27328299147,0.39226314009,0.086638298751,0.4107129952,0.16072520748,0.079621913447,0.12018377449,0.17240364164,0.11862560215,0.071277613693,0.24060666583,0.1508112392,0.071277613693,0.42765162025,0.071277613693,0.078311806023,0.071277613693,0.071277613693,0.071277613693,0.2824080557,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.071277613693,0.27323292312,0.071277613693,0.32076599947
200,200,0.1152432245,0.11266087352,0.13113767904,0.11907198328,0.07115644175,0.27592817797,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.21995835116,0.07115644175,0.2783753045,0.10597379081,0.07115644175,0.087898325765,0.14078511365,0.14740142705,0.17131195335,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.19422600799,0.07115644175,0.5035907794,0.07115644175,0.29662290407,0.07115644175,0.07115644175,0.18911010366,0.07115644175,0.15395621141,0.23602471006,0.21141879534,0.15327975773,0.07115644175,0.07115644175,0.31026271679,0.12877875448,0.62780379608,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.2479354984,0.07115644175,0.07115644175,0.2733928751,0.39215115557,0.086517126807,0.41107749662,0.16063769211,0.079500947177,0.12006513543,0.17228456498,0.11851945142,0.07115644175,0.24058608541,0.150781613,0.07115644175,0.42753385679,0.07115644175,0.078190888488,0.07115644175,0.07115644175,0.07115644175,0.2822965833,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.07115644175,0.27311726498,0.07115644175,0.32064482753
201,201,0.11512515182,0.11254932321,0.13104428538,0.11900247065,0.071035475799,0.27583532784,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.21986137921,0.071035475799,0.27826747087,0.10585523452,0.071035475799,0.087781994936,0.14066437408,0.1472804611,0.17125195411,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.19410716034,0.071035475799,0.50348801227,0.071035475799,0.29654620973,0.071035475799,0.071035475799,0.18899263352,0.071035475799,0.1540034037,0.23604836641,0.21134931668,0.15327095729,0.071035475799,0.071035475799,0.31014274403,0.12866118107,0.62771363254,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.24784137478,0.071035475799,0.071035475799,0.27350257193,0.39203936142,0.086396160856,0.41144137839,0.16055032553,0.079380186549,0.11994669805,0.17216569075,0.11841348114,0.071035475799,0.24056553998,0.15075203717,0.071035475799,0.42741629351,0.071035475799,0.078070176513,0.071035475799,0.071035475799,0.071035475799,0.28218530041,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.071035475799,0.27300180347,0.071035475799,0.32052386158
202,202,0.11500727985,0.11243796253,0.13095105049,0.11893307619,0.07091471549,0.27574263556,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.21976457211,0.07091471549,0.27815982055,0.10573687979,0.07091471549,0.08766586187,0.14054383978,0.14715970079,0.17119205687,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.19398851473,0.07091471549,0.50338541985,0.07091471549,0.29646964577,0.07091471549,0.07091471549,0.18887536307,0.07091471549,0.1540452017,0.23607198255,0.21127995615,0.15326217182,0.07091471549,0.07091471549,0.31002297521,0.12854380753,0.62762362228,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.24774741117,0.07091471549,0.07091471549,0.27361208228,0.39192775732,0.086275400547,0.41180464157,0.16046310747,0.079259631215,0.11982846202,0.1720470186,0.11830769101,0.07091471549,0.24054502948,0.15072251162,0.07091471549,0.4272989301,0.07091471549,0.077949669749,0.07091471549,0.07091471549,0.07091471549,0.2820742067,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.07091471549,0.27288653824,0.07091471549,0.32040310127
203,203,0.11488960827,0.11232679117,0.1308579741,0.11886379971,0.070794160474,0.27565010086,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.21966792958,0.070794160474,0.27805235325,0.10561872625,0.070794160474,0.087549926229,0.14042351038,0.14703914578,0.17113226146,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.19387007081,0.070794160474,0.50328300183,0.070794160474,0.29639321197,0.070794160474,0.070794160474,0.18875829198,0.070794160474,0.1540271707,0.23609555854,0.21121071352,0.15325340128,0.070794160474,0.070794160474,0.30990341001,0.12842663353,0.62753376504,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.2476536073,0.070794160474,0.070794160474,0.27372140646,0.39181634296,0.086154845531,0.41216728719,0.16037603767,0.079139280824,0.11971042699,0.1719285482,0.11820208072,0.070794160474,0.24052455385,0.15069303626,0.070794160474,0.4271817662,0.070794160474,0.077829367846,0.070794160474,0.070794160474,0.070794160474,0.28196330185,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.070794160474,0.27277146896,0.070794160474,0.32028254625
204,204,0.11477213673,0.11221580879,0.13076505595,0.11879464099,0.070673810401,0.27555772347,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.21957145135,0.070673810401,0.27794506863,0.10550077358,0.070673810401,0.087434187679,0.14030338553,0.1469187957,0.1710725677,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.19375182825,0.070673810401,0.50318075793,0.070673810401,0.29631690811,0.070673810401,0.070673810401,0.18864141992,0.070673810401,0.15400917036,0.23611909445,0.21114158861,0.15324464565,0.070673810401,0.070673810401,0.30978404806,0.12830965872,0.62744406055,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.2475599629,0.070673810401,0.070673810401,0.27383054479,0.39170511799,0.086034495458,0.41252931632,0.1602891159,0.07901913503,0.11959259262,0.1718102792,0.11809664997,0.070673810401,0.24050411303,0.15066361101,0.070673810401,0.42706480149,0.070673810401,0.077709270456,0.070673810401,0.070673810401,0.070673810401,0.28185258553,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.070673810401,0.27265659529,0.070673810401,0.32016219618
205,205,0.1146548649,0.11210501509,0.13067229575,0.11872559985,0.070553664924,0.27546550311,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.21947513713,0.070553664924,0.27783796641,0.10538302142,0.070553664924,0.087318645885,0.14018346491,0.14679865023,0.17101297541,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.19363378671,0.070553664924,0.50307868784,0.070553664924,0.29624073396,0.070553664924,0.070553664924,0.18852474653,0.070553664924,0.15399120062,0.23614259034,0.21107258121,0.15323590491,0.070553664924,0.070553664924,0.30966488903,0.12819288277,0.62735450857,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.24746647769,0.070553664924,0.070553664924,0.27393949758,0.39159408211,0.085914349981,0.41289073,0.16020234189,0.078899193483,0.11947495856,0.17169221126,0.11799139846,0.070553664924,0.24048370695,0.15063423578,0.070553664924,0.42694803561,0.070553664924,0.077589377232,0.070553664924,0.070553664924,0.070553664924,0.28174205743,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.070553664924,0.27254191692,0.070553664924,0.3200420507
206,206,0.11453779242,0.11199440973,0.13057969324,0.11865667607,0.070433723693,0.27537343954,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.21937898664,0.070433723693,0.27773104625,0.10526546945,0.070433723693,0.087203300512,0.14006374814,0.146678709,0.17095348444,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.19351594583,0.070433723693,0.50297679127,0.070433723693,0.29616468931,0.070433723693,0.070433723693,0.18840827149,0.070433723693,0.15397326143,0.2361660463,0.21100369112,0.15322717903,0.070433723693,0.070433723693,0.30954593257,0.12807630534,0.62726510882,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.24737315141,0.070433723693,0.070433723693,0.27404826516,0.39148323499,0.08579440875,0.41325152927,0.1601157154,0.078779455837,0.11935752449,0.17157434403,0.11788632587,0.070433723693,0.24046333557,0.15060491049,0.070433723693,0.42683146823,0.070433723693,0.077469687827,0.070433723693,0.070433723693,0.070433723693,0.28163171723,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.070433723693,0.27242743349,0.070433723693,0.31992210947
207,207,0.11442091897,0.11188399241,0.13048724816,0.11858786946,0.070313986363,0.27528153247,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.21928299961,0.070313986363,0.27762430786,0.10514811731,0.070313986363,0.087088151226,0.1399442349,0.14655897167,0.17089409459,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.19339830529,0.070313986363,0.50287506793,0.070313986363,0.29608877393,0.070313986363,0.070313986363,0.18829199446,0.070313986363,0.15395535273,0.23618946238,0.21093491815,0.15321846798,0.070313986363,0.070313986363,0.30942717834,0.12795992609,0.62717586105,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.24727998378,0.070313986363,0.070313986363,0.27415684782,0.39137257631,0.08567467142,0.41361171519,0.16002923618,0.078659921744,0.11924029005,0.17145667718,0.1177814319,0.070313986363,0.24044299881,0.15057563505,0.070313986363,0.42671509902,0.070313986363,0.077350201893,0.070313986363,0.070313986363,0.070313986363,0.28152156461,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.070313986363,0.27231314469,0.070313986363,0.31980237214
208,208,0.1143042442,0.11177376279,0.13039496023,0.11851917983,0.070194452586,0.27518978164,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.21918717576,0.070194452586,0.27751775092,0.10503096467,0.070194452586,0.086973197693,0.13982492483,0.14643943789,0.17083480572,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.19328086473,0.070194452586,0.50277351751,0.070194452586,0.29601298762,0.070194452586,0.070194452586,0.1881759151,0.070194452586,0.15393747448,0.23621283865,0.21086626209,0.15320977173,0.070194452586,0.070194452586,0.30930862599,0.12784374468,0.627086765,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.24718697454,0.070194452586,0.070194452586,0.2742652459,0.39126210575,0.085555137643,0.41397128879,0.15994290396,0.07854059086,0.11912325491,0.17133921036,0.11767671626,0.070194452586,0.24042269663,0.15054640938,0.070194452586,0.42659892764,0.070194452586,0.077230919086,0.070194452586,0.070194452586,0.070194452586,0.28141159925,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.070194452586,0.27219905018,0.070194452586,0.31968283837
209,209,0.11418776778,0.11166372057,0.1303028292,0.11845060697,0.070075122017,0.27509818679,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.2190915148,0.070075122017,0.27741137513,0.10491401119,0.070075122017,0.086858439582,0.13970581758,0.14632010732,0.17077561763,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.19316362382,0.070075122017,0.50267213973,0.070075122017,0.29593733013,0.070075122017,0.070075122017,0.18806003307,0.070075122017,0.15391962662,0.23623617518,0.21079772274,0.15320109028,0.070075122017,0.070075122017,0.30919027517,0.12772776079,0.62699782042,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.24709412341,0.070075122017,0.070075122017,0.2743734597,0.39115182298,0.085435807074,0.41433025111,0.15985671852,0.078421462838,0.11900641873,0.17122194323,0.11757217863,0.070075122017,0.24040242897,0.1505172334,0.070075122017,0.42648295375,0.070075122017,0.077111839059,0.070075122017,0.070075122017,0.070075122017,0.28130182083,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.070075122017,0.27208514963,0.070075122017,0.3195635078
210,210,0.11407148937,0.11155386541,0.13021085478,0.11838215068,0.069955994309,0.27500674765,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.21899601647,0.069955994309,0.27730518018,0.10479725653,0.069955994309,0.08674387656,0.13958691282,0.14620097961,0.17071653016,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.19304658222,0.069955994309,0.50257093429,0.069955994309,0.29586180127,0.069955994309,0.069955994309,0.18794434805,0.069955994309,0.15390180911,0.23625947204,0.21072929992,0.15319242358,0.069955994309,0.069955994309,0.30907212556,0.12761197406,0.62690902704,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.24700143013,0.069955994309,0.069955994309,0.27448148954,0.3910417277,0.085316679366,0.4146886032,0.15977067959,0.078302537334,0.11888978117,0.17110487546,0.11746781872,0.069955994309,0.24038219575,0.15048810701,0.069955994309,0.42636717701,0.069955994309,0.076992961468,0.069955994309,0.069955994309,0.069955994309,0.28119222904,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.069955994309,0.2719714427,0.069955994309,0.31944438009
211,211,0.11395540863,0.11144419701,0.13011903673,0.11831381076,0.069837069119,0.27491546396,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.21890068049,0.069837069119,0.27719916576,0.10468070036,0.069837069119,0.086629508294,0.13946821019,0.14608205442,0.17065754314,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.1929297396,0.069837069119,0.5024699009,0.069837069119,0.2957864008,0.069837069119,0.069837069119,0.18782885968,0.069837069119,0.15388402188,0.2362827293,0.21066099341,0.15318377161,0.069837069119,0.069837069119,0.3089541768,0.12749638418,0.62682038461,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.24690889443,0.069837069119,0.069837069119,0.27458933573,0.39093181958,0.085197754176,0.41504634609,0.15968478692,0.078183814003,0.1187733419,0.1709880067,0.11736363621,0.069837069119,0.24036199694,0.15045903014,0.069837069119,0.42625159709,0.069837069119,0.076874285969,0.069837069119,0.069837069119,0.069837069119,0.28108282354,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.069837069119,0.27185792909,0.069837069119,0.3193254549
212,212,0.11383952524,0.11133471505,0.13002737476,0.11824558703,0.069718346101,0.27482433545,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.21880550658,0.069718346101,0.27709333157,0.10456434233,0.069718346101,0.086515334455,0.13934970936,0.14596333141,0.1705986564,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.1928130956,0.069718346101,0.50236903927,0.069718346101,0.29571112852,0.069718346101,0.069718346101,0.18771356765,0.069718346101,0.15386626489,0.23630594701,0.21059280302,0.15317513435,0.069718346101,0.069718346101,0.30883642855,0.12738099079,0.62673189287,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.24681651604,0.069718346101,0.069718346101,0.27469699858,0.39082209831,0.085079031159,0.41540348082,0.15959904028,0.078065292502,0.11865710057,0.17087133662,0.11725963082,0.069718346101,0.24034183246,0.1504300027,0.069718346101,0.42613621366,0.069718346101,0.076755812219,0.069718346101,0.069718346101,0.069718346101,0.28097360404,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.069718346101,0.27174460844,0.069718346101,0.31920673188
213,213,0.11372383884,0.1112254192,0.12993586862,0.11817747927,0.069599824913,0.27473336185,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.21871049447,0.069599824913,0.27698767729,0.10444818211,0.069599824913,0.086401354711,0.13923140999,0.14584481022,0.17053986976,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.1926966499,0.069599824913,0.5022683491,0.069599824913,0.2956359842,0.069599824913,0.069599824913,0.18759847162,0.069599824913,0.15384853809,0.23632912526,0.21052472856,0.15316651178,0.069599824913,0.069599824913,0.30871888047,0.12726579358,0.62664355157,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.24672429469,0.069599824913,0.069599824913,0.2748044784,0.39071256356,0.08496050997,0.41576000842,0.1595134394,0.077946972488,0.11854105686,0.17075486488,0.11715580224,0.069599824913,0.24032170226,0.15040102461,0.069599824913,0.42602102638,0.069599824913,0.076637539874,0.069599824913,0.069599824913,0.069599824913,0.28086457021,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.069599824913,0.27163148044,0.069599824913,0.31908821069
214,214,0.11360834911,0.11111630916,0.12984451804,0.1181094873,0.069481505211,0.27464254292,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.21861564387,0.069481505211,0.27688220263,0.10433221936,0.069481505211,0.086287568733,0.13911331172,0.14572649051,0.17048118307,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.19258040216,0.069481505211,0.50216783011,0.069481505211,0.29556096762,0.069481505211,0.069481505211,0.18748357125,0.069481505211,0.15383084142,0.23635226411,0.21045676982,0.15315790386,0.069481505211,0.069481505211,0.30860153222,0.1271507922,0.62655536044,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.24663223012,0.069481505211,0.069481505211,0.2749117755,0.39060321502,0.084842190268,0.41611592992,0.15942798404,0.077828853617,0.11842521041,0.17063859114,0.11705215016,0.069481505211,0.24030160629,0.15037209577,0.069481505211,0.42590603492,0.069481505211,0.076519468592,0.069481505211,0.069481505211,0.069481505211,0.28075572174,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.069481505211,0.27151854476,0.069481505211,0.31896989099
215,215,0.11349305571,0.11100738461,0.12975332275,0.11804161092,0.069363386652,0.27455187837,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.21852095452,0.069363386652,0.27677690727,0.10421645375,0.069363386652,0.086173976191,0.13899541421,0.14560837196,0.17042259614,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.19246435204,0.069363386652,0.502067482,0.069363386652,0.29548607857,0.069363386652,0.069363386652,0.1873688662,0.069363386652,0.15381317484,0.23637536361,0.21038892661,0.15314931058,0.069363386652,0.069363386652,0.30848438347,0.12703598632,0.62646731925,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.24654032206,0.069363386652,0.069363386652,0.27501889021,0.39049405237,0.084724071709,0.41647124635,0.15934267396,0.077710935549,0.11830956091,0.17052251507,0.11694867429,0.069363386652,0.24028154447,0.15034321612,0.069363386652,0.42579123895,0.069363386652,0.076401598031,0.069363386652,0.069363386652,0.069363386652,0.28064705832,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.069363386652,0.27140580107,0.069363386652,0.31885177243
216,216,0.11337795831,0.11089864523,0.1296622825,0.11797384992,0.069245468895,0.27446136796,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.21842642615,0.069245468895,0.27667179092,0.10410088494,0.069245468895,0.086060576756,0.13887771714,0.1454904542,0.17036410881,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.1923484992,0.069245468895,0.50196730448,0.069245468895,0.29541131684,0.069245468895,0.069245468895,0.18725435616,0.069245468895,0.15379553829,0.23639842385,0.21032119874,0.15314073191,0.069245468895,0.069245468895,0.30836743387,0.12692137561,0.62637942772,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.24644857024,0.069245468895,0.069245468895,0.27512582281,0.3903850753,0.084606153952,0.41682595875,0.1592575089,0.077593217941,0.11819410801,0.17040663632,0.11684537434,0.069245468895,0.24026151677,0.15031438557,0.069245468895,0.42567663813,0.069245468895,0.07628392785,0.069245468895,0.069245468895,0.069245468895,0.28053857961,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.069245468895,0.27129324904,0.069245468895,0.31873385467
