idx1,idx2,Common_growth_anaer,M1growth_anaer,M2growth_anaer,M1growth_mono,M2growth_mono,alpha1,alpha2,interaction_type,interaction_subclass1,interaction_subclass2
15,18,1.13067887099838,0.854205269625073,0.276473601373304,0.413000849276959,0.172286618737597,106.82893779045,60.4730555391477,mutualism,,
15,19,1.12602961499038,0,1.12602961499038,0.413000849276959,0.45763863899884,-100,146.052129132662,parasitism,parasitism_giver,parasitism_taker
15,20,1.70841053925428,1.70841053925428,1.4791418318972e-23,0.413000849276959,0.315050580762212,313.657875581901,-100,parasitism,parasitism_taker,parasitism_giver
16,17,0.576101221657242,0.150021169477412,0.42608005217983,0.115216765273805,0.417718551870375,30.2077602342822,2.0017067166433,commensalism,commensal_taker,commensal_unaffected
16,18,0.329702830486891,0.115261331206193,0.214441499280698,0.115216765273805,0.172286618737597,0.0386800760129227,24.4678784992031,commensalism,commensal_unaffected,commensal_taker
16,19,2.88187579929206,2.42423716029322,0.45763863899884,0.115216765273805,0.45763863899884,2004.06632622621,-2.42598183373229e-14,commensalism,commensal_taker,commensal_unaffected
16,20,0.585085203400633,0.31957890842387,0.265506294976763,0.115216765273805,0.315050580762212,177.371880441541,-15.7258195384324,parasitism,parasitism_taker,parasitism_giver
17,18,0.718691556186792,0.324401628906741,0.394289927280051,0.417718551870375,0.172286618737597,-22.3396644812155,128.856965311147,parasitism,parasitism_giver,parasitism_taker
17,19,1.41701588863993,0.00586725596694646,1.41114863267298,0.417718551870375,0.45763863899884,-98.5954045036604,208.354346075345,parasitism,parasitism_giver,parasitism_taker
17,20,1.04990834568424,0.540494060432702,0.509414285251533,0.417718551870375,0.315050580762212,29.3919214295337,61.6928570704712,mutualism,,
18,19,0.885019546012053,0.427380907013213,0.45763863899884,0.172286618737597,0.45763863899884,148.063900809464,0,commensalism,commensal_taker,commensal_unaffected
18,20,0.359960326370479,0.359960326370479,3.62386728925405e-25,0.172286618737597,0.315050580762212,108.931099239181,-100,parasitism,parasitism_taker,parasitism_giver
19,20,0.947367961004139,0.457638638998795,0.489729322005344,0.45763863899884,0.315050580762212,-9.91013579079641e-12,55.4446656852769,commensalism,commensal_unaffected,commensal_taker
