cycle,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20
549,0.17974211696,0.41997888801,0.36833218807,0.0039294162886,0.30845308536,0.16817873015,0.75221187786,0.0039294162886,0.82243343981,0.82603874028,0.0039294162886,0.0039294162886,0.69144445539,0.0039294162886,0.35192042605,0.10149329159,0.35440139084,0.0039294162886,0.46156585625,0.0039294162886
550,0.17977465427,0.41997547268,0.36836003181,0.0039227362809,0.30846033925,0.16819576935,0.75225001346,0.0039227362809,0.8224546161,0.8260461439,0.0039227362809,0.0039227362809,0.69147299019,0.0039227362809,0.35195298131,0.10148691779,0.35443317676,0.0039227362809,0.46155917625,0.0039227362809
551,0.17980713626,0.41997206316,0.36838782822,0.0039160676292,0.30846758082,0.16821277958,0.75228808423,0.0039160676292,0.82247575639,0.82605353493,0.0039160676292,0.0039160676292,0.69150147647,0.0039160676292,0.35198548123,0.10148055482,0.35446490864,0.0039160676292,0.4615525076,0.0039160676292
552,0.17983956304,0.41996865943,0.36841557737,0.0039094103142,0.30847481007,0.16822976089,0.75232609028,0.0039094103142,0.82249686074,0.8260609134,0.0039094103142,0.0039094103142,0.69152991433,0.0039094103142,0.35201792589,0.10147420267,0.35449658658,0.0039094103142,0.46154585028,0.0039094103142
553,0.17987193468,0.41996526149,0.36844327935,0.0039027643167,0.30848202703,0.16824671333,0.75236403171,0.0039027643167,0.82251792921,0.82606827933,0.0039027643167,0.0039027643167,0.69155830384,0.0039027643167,0.3520503154,0.10146786132,0.35452821066,0.0039027643167,0.46153920428,0.0039027643167
554,0.1799042513,0.41996186933,0.36847093424,0.0038961296174,0.30848923173,0.16826363696,0.75240190865,0.0038961296174,0.82253896187,0.82607563274,0.0038961296174,0.0038961296174,0.69158664509,0.0038961296174,0.35208264985,0.10146153074,0.35455978099,0.0038961296174,0.46153256958,0.0038961296174
555,0.17993651298,0.41995848293,0.36849854211,0.003889506197,0.30849642417,0.16828053181,0.7524397212,0.003889506197,0.82255995877,0.82608297364,0.003889506197,0.003889506197,0.69161493816,0.003889506197,0.35211492933,0.10145521093,0.35459129764,0.003889506197,0.46152594616,0.003889506197
556,0.17996871981,0.41995510229,0.36852610305,0.0038828940365,0.30850360439,0.16829739795,0.75247746946,0.0038828940365,0.82258091998,0.82609030207,0.0038828940365,0.0038828940365,0.69164318313,0.0038828940365,0.35214715393,0.10144890187,0.35462276072,0.0038828940365,0.461519334,0.0038828940365
557,0.18000087189,0.4199517274,0.36855361714,0.0038762931166,0.3085107724,0.16831423541,0.75251515356,0.0038762931166,0.82260184555,0.82609761803,0.0038762931166,0.0038762931166,0.69167138009,0.0038762931166,0.35217932376,0.10144260353,0.3546541703,0.0038762931166,0.46151273308,0.0038762931166
558,0.18003296931,0.41994835824,0.36858108445,0.0038697034183,0.30851792823,0.16833104425,0.75255277359,0.0038697034183,0.82262273555,0.82610492156,0.0038697034183,0.0038697034183,0.69169952911,0.0038697034183,0.35221143889,0.1014363159,0.3546855265,0.0038697034183,0.46150614338,0.0038697034183
559,0.18006501217,0.41994499481,0.36860850507,0.0038631249225,0.30852507189,0.16834782451,0.75259032967,0.0038631249225,0.82264359004,0.82611221268,0.0038631249225,0.0038631249225,0.69172763028,0.0038631249225,0.35224349943,0.10143003895,0.35471682938,0.0038631249225,0.46149956489,0.0038631249225
560,0.18009700055,0.4199416371,0.36863587907,0.0038565576101,0.30853220341,0.16836457625,0.7526278219,0.0038565576101,0.82266440907,0.82611949139,0.0038565576101,0.0038565576101,0.69175568367,0.0038565576101,0.35227550546,0.10142377268,0.35474807906,0.0038565576101,0.46149299758,0.0038565576101
561,0.18012893456,0.4199382851,0.36866320654,0.0038500014622,0.3085393228,0.1683812995,0.75266525039,0.0038500014622,0.82268519271,0.82612675774,0.0038500014622,0.0038500014622,0.69178368938,0.0038500014622,0.35230745709,0.10141751706,0.3547792756,0.0038500014622,0.46148644143,0.0038500014622
562,0.18016081427,0.41993493879,0.36869048755,0.0038434564597,0.3085464301,0.16839799433,0.75270261526,0.0038434564597,0.82270594102,0.82613401173,0.0038434564597,0.0038434564597,0.69181164747,0.0038434564597,0.35233935439,0.10141127207,0.35481041912,0.0038434564597,0.46147989643,0.0038434564597
563,0.18019263979,0.41993159818,0.36871772218,0.0038369225837,0.3085535253,0.16841466078,0.7527399166,0.0038369225837,0.82272665406,0.82614125339,0.0038369225837,0.0038369225837,0.69183955804,0.0038369225837,0.35237119747,0.1014050377,0.35484150969,0.0038369225837,0.46147336255,0.0038369225837
564,0.18022441121,0.41992826324,0.36874491051,0.0038303998153,0.30856060845,0.16843129889,0.75277715454,0.0038303998153,0.82274733188,0.82614848274,0.0038303998153,0.0038303998153,0.69186742116,0.0038303998153,0.35240298642,0.10139881393,0.3548725474,0.0038303998153,0.46146683978,0.0038303998153
565,0.18025612862,0.41992493397,0.36877205262,0.0038238881356,0.30856767956,0.16844790872,0.75281432916,0.0038238881356,0.82276797456,0.8261556998,0.0038238881356,0.0038238881356,0.69189523691,0.0038238881356,0.35243472133,0.10139260074,0.35490353235,0.0038238881356,0.4614603281,0.0038238881356
566,0.1802877921,0.41992161037,0.3687991486,0.0038173875258,0.30857473864,0.16846449032,0.7528514406,0.0038173875258,0.82278858214,0.82616290459,0.0038173875258,0.0038173875258,0.69192300537,0.0038173875258,0.35246640229,0.10138639811,0.35493446463,0.0038173875258,0.46145382749,0.0038173875258
567,0.18031940176,0.41991829241,0.3688261985,0.003810897967,0.30858178573,0.16848104372,0.75288848894,0.003810897967,0.82280915468,0.82617009713,0.003810897967,0.003810897967,0.69195072663,0.003810897967,0.35249802939,0.10138020602,0.35496534432,0.003810897967,0.46144733793,0.003810897967
568,0.18035095768,0.41991498009,0.36885320243,0.0038044194405,0.30858882083,0.16849756899,0.7529254743,0.0038044194405,0.82282969226,0.82617727745,0.0038044194405,0.0038044194405,0.69197840076,0.0038044194405,0.35252960272,0.10137402447,0.35499617152,0.0038044194405,0.46144085941,0.0038044194405
569,0.18038245996,0.41991167341,0.36888016045,0.0037979519274,0.30859584397,0.16851406616,0.75296239678,0.0037979519274,0.82285019492,0.82618444556,0.0037979519274,0.0037979519274,0.69200602785,0.0037979519274,0.35256112238,0.10136785342,0.35502694631,0.0037979519274,0.46143439189,0.0037979519274
570,0.18041390868,0.41990837234,0.36890707263,0.0037914954092,0.30860285518,0.16853053528,0.7529992565,0.0037914954092,0.82287066272,0.82619160148,0.0037914954092,0.0037914954092,0.69203360797,0.0037914954092,0.35259258846,0.10136169286,0.35505766878,0.0037914954092,0.46142793538,0.0037914954092
571,0.18044530394,0.41990507689,0.36893393907,0.003785049867,0.30860985447,0.16854697641,0.75303605356,0.003785049867,0.82289109573,0.82619874524,0.003785049867,0.003785049867,0.6920611412,0.003785049867,0.35262400104,0.10135554278,0.35508833903,0.003785049867,0.46142148983,0.003785049867
572,0.18047664583,0.41990178704,0.36896075984,0.0037786152822,0.30861684185,0.16856338959,0.75307278806,0.0037786152822,0.82291149401,0.82620587685,0.0037786152822,0.0037786152822,0.69208862763,0.0037786152822,0.35265536022,0.10134940314,0.35511895713,0.0037786152822,0.46141505525,0.0037786152822
573,0.18050793444,0.41989850278,0.36898753501,0.0037721916362,0.30862381736,0.16857977486,0.75310946011,0.0037721916362,0.82293185761,0.82621299634,0.0037721916362,0.0037721916362,0.69211606733,0.0037721916362,0.35268666609,0.10134327395,0.35514952319,0.0037721916362,0.4614086316,0.0037721916362
574,0.18053916985,0.41989522411,0.36901426466,0.0037657789104,0.30863078101,0.16859613228,0.75314606982,0.0037657789104,0.82295218658,0.82622010373,0.0037657789104,0.0037657789104,0.69214346038,0.0037657789104,0.35271791874,0.10133715518,0.35518003728,0.0037657789104,0.46140221888,0.0037657789104
575,0.18057035217,0.41989195101,0.36904094887,0.0037593770863,0.30863773282,0.1686124619,0.75318261729,0.0037593770863,0.822972481,0.82622719903,0.0037593770863,0.0037593770863,0.69217080687,0.0037593770863,0.35274911827,0.10133104681,0.3552104995,0.0037593770863,0.46139581705,0.0037593770863
576,0.18060148148,0.41988868347,0.36906758772,0.0037529861452,0.30864467282,0.16862876375,0.75321910263,0.0037529861452,0.82299274092,0.82623428227,0.0037529861452,0.0037529861452,0.69219810686,0.0037529861452,0.35278026475,0.10132494882,0.35524090993,0.0037529861452,0.46138942611,0.0037529861452
577,0.18063255786,0.41988542149,0.36909418128,0.0037466060688,0.30865160101,0.16864503789,0.75325552595,0.0037466060688,0.8230129664,0.82624135347,0.0037466060688,0.0037466060688,0.69222536045,0.0037466060688,0.35281135828,0.1013188612,0.35527126866,0.0037466060688,0.46138304604,0.0037466060688
578,0.18066358142,0.41988216505,0.36912072963,0.0037402368385,0.30865851743,0.16866128436,0.75329188735,0.0037402368385,0.82303315749,0.82624841265,0.0037402368385,0.0037402368385,0.6922525677,0.0037402368385,0.35284239896,0.10131278393,0.35530157579,0.0037402368385,0.4613766768,0.0037402368385
579,0.18069455224,0.41987891415,0.36914723285,0.0037338784358,0.30866542209,0.16867750322,0.75332818693,0.0037338784358,0.82305331426,0.82625545983,0.0037338784358,0.0037338784358,0.69227972871,0.0037338784358,0.35287338686,0.10130671699,0.35533183139,0.0037338784358,0.4613703184,0.0037338784358
580,0.1807254704,0.41987566878,0.36917369102,0.0037275308425,0.30867231502,0.1686936945,0.75336442481,0.0037275308425,0.82307343677,0.82626249503,0.0037275308425,0.0037275308425,0.69230684353,0.0037275308425,0.35290432209,0.10130066036,0.35536203556,0.0037275308425,0.46136397081,0.0037275308425
581,0.18075633601,0.41987242892,0.3692001042,0.0037211940401,0.30867919622,0.16870985826,0.75340060107,0.0037211940401,0.82309352506,0.82626951827,0.0037211940401,0.0037211940401,0.69233391227,0.0037211940401,0.35293520473,0.10129461403,0.35539218838,0.0037211940401,0.46135763401,0.0037211940401
582,0.18078714914,0.41986919457,0.36922647249,0.0037148680102,0.30868606573,0.16872599454,0.75343671584,0.0037148680102,0.82311357921,0.82627652957,0.0037148680102,0.0037148680102,0.69236093498,0.0037148680102,0.35296603486,0.10128857798,0.35542228994,0.0037148680102,0.46135130798,0.0037148680102
583,0.18081790989,0.41986596572,0.36925279595,0.0037085527346,0.30869292355,0.16874210338,0.75347276922,0.0037085527346,0.82313359926,0.82628352895,0.0037085527346,0.0037085527346,0.69238791176,0.0037085527346,0.35299681259,0.10128255219,0.35545234033,0.0037085527346,0.4613449927,0.0037085527346
584,0.18084861835,0.41986274236,0.36927907465,0.0037022481949,0.30869976972,0.16875818484,0.7535087613,0.0037022481949,0.82315358528,0.82629051643,0.0037022481949,0.0037022481949,0.69241484268,0.0037022481949,0.35302753799,0.10127653665,0.35548233964,0.0037022481949,0.46133868816,0.0037022481949
585,0.1808792746,0.41985952448,0.36930530869,0.003695954373,0.30870660426,0.16877423897,0.7535446922,0.003695954373,0.82317353732,0.82629749203,0.003695954373,0.003695954373,0.69244172781,0.003695954373,0.35305821116,0.10127053133,0.35551228794,0.003695954373,0.46133239434,0.003695954373
586,0.18090987874,0.41985631207,0.36933149812,0.0036896712506,0.30871342717,0.1687902658,0.75358056202,0.0036896712506,0.82319345544,0.82630445578,0.0036896712506,0.0036896712506,0.69246856724,0.0036896712506,0.35308883218,0.10126453622,0.35554218533,0.0036896712506,0.46132611122,0.0036896712506
587,0.18094043085,0.41985310512,0.36935764304,0.0036833988094,0.30872023848,0.16880626539,0.75361637085,0.0036833988094,0.8232133397,0.82631140768,0.0036833988094,0.0036833988094,0.69249536105,0.0036833988094,0.35311940115,0.1012585513,0.3555720319,0.0036833988094,0.46131983878,0.0036833988094
588,0.18097093102,0.41984990362,0.36938374351,0.0036771370315,0.30872703822,0.16882223777,0.75365211881,0.0036771370315,0.82323319016,0.82631834777,0.0036771370315,0.0036771370315,0.6925221093,0.0036771370315,0.35314991815,0.10125257655,0.35560182773,0.0036771370315,0.461313577,0.0036771370315
589,0.18100137935,0.41984670756,0.3694097996,0.0036708858985,0.30873382639,0.16883818301,0.753687806,0.0036708858985,0.82325300688,0.82632527606,0.0036708858985,0.0036708858985,0.69254881208,0.0036708858985,0.35318038328,0.10124661196,0.3556315729,0.0036708858985,0.46130732586,0.0036708858985
590,0.18103177591,0.41984351694,0.36943581141,0.0036646453925,0.30874060303,0.16885410113,0.75372343252,0.0036646453925,0.8232727899,0.82633219257,0.0036646453925,0.0036646453925,0.69257546947,0.0036646453925,0.35321079661,0.10124065752,0.35566126751,0.0036646453925,0.46130108536,0.0036646453925
591,0.18106212079,0.41984033174,0.36946177899,0.0036584154953,0.30874736814,0.1688699922,0.75375899848,0.0036584154953,0.8232925393,0.82633909732,0.0036584154953,0.0036584154953,0.69260208154,0.0036584154953,0.35324115824,0.10123471319,0.35569091164,0.0036584154953,0.46129485546,0.0036584154953
592,0.18109241409,0.41983715196,0.36948770242,0.003652196189,0.30875412176,0.16888585625,0.75379450397,0.003652196189,0.82331225512,0.82634599034,0.003652196189,0.003652196189,0.69262864837,0.003652196189,0.35327146825,0.10122877897,0.35572050537,0.003652196189,0.46128863616,0.003652196189
593,0.18112265589,0.41983397758,0.36951358179,0.0036459874555,0.30876086389,0.16890169333,0.75382994911,0.0036459874555,0.82333193742,0.82635287163,0.0036459874555,0.0036459874555,0.69265517003,0.0036459874555,0.35330172674,0.10122285484,0.35575004879,0.0036459874555,0.46128242742,0.0036459874555
594,0.18115284628,0.4198308086,0.36953941716,0.0036397892768,0.30876759456,0.16891750349,0.75386533399,0.0036397892768,0.82335158626,0.82635974123,0.0036397892768,0.0036397892768,0.69268164661,0.0036397892768,0.35333193379,0.10121694078,0.35577954199,0.0036397892768,0.46127622924,0.0036397892768
595,0.18118298535,0.419827645,0.36956520862,0.003633601635,0.30877431379,0.16893328677,0.75390065871,0.003633601635,0.8233712017,0.82636659915,0.003633601635,0.003633601635,0.69270807818,0.003633601635,0.35336208948,0.10121103677,0.35580898505,0.003633601635,0.4612700416,0.003633601635
596,0.18121307318,0.41982448679,0.36959095622,0.0036274245122,0.3087810216,0.16894904322,0.75393592338,0.0036274245122,0.8233907838,0.82637344541,0.0036274245122,0.0036274245122,0.69273446481,0.0036274245122,0.35339219392,0.1012051428,0.35583837806,0.0036274245122,0.46126386448,0.0036274245122
597,0.18124310986,0.41982133394,0.36961666006,0.0036212578906,0.308787718,0.16896477289,0.75397088708,0.0036212578906,0.8234103326,0.82638028004,0.0036212578906,0.0036212578906,0.69276080659,0.0036212578906,0.35342224717,0.10119925885,0.3558677211,0.0036212578906,0.46125769786,0.0036212578906
598,0.18127309548,0.41981818645,0.3696423202,0.0036151017521,0.30879440302,0.16898047581,0.75400454357,0.0036151017521,0.82342984817,0.82638710304,0.0036151017521,0.0036151017521,0.69278710358,0.0036151017521,0.35345224933,0.10119338491,0.35589701425,0.0036151017521,0.46125154172,0.0036151017521
599,0.18130303012,0.41981504431,0.36966793671,0.0036089560792,0.30880107667,0.16899615204,0.75403814285,0.0036089560792,0.82344933057,0.82639391444,0.0036089560792,0.0036089560792,0.69281335588,0.0036089560792,0.35348220049,0.10118752094,0.35592625761,0.0036089560792,0.46124539605,0.0036089560792
600,0.18133291387,0.41981190752,0.36969350968,0.0036028208538,0.30880773898,0.16901180162,0.75407168501,0.0036028208538,0.82346877984,0.82640071427,0.0036028208538,0.0036028208538,0.69283956354,0.0036028208538,0.35351210074,0.10118166695,0.35595545125,0.0036028208538,0.46123926082,0.0036028208538
601,0.18136274682,0.41980877606,0.36971903918,0.0035966960584,0.30881438997,0.1690274246,0.75410517015,0.0035966960584,0.82348819605,0.82640750254,0.0035966960584,0.0035966960584,0.69286572665,0.0035966960584,0.35354195015,0.10117582291,0.35598459527,0.0035966960584,0.46123313602,0.0035966960584
602,0.18139252906,0.41980564992,0.36974452527,0.0035905816751,0.30882102964,0.16904302101,0.75413859836,0.0035905816751,0.82350757926,0.82641427926,0.0035905816751,0.0035905816751,0.69289184528,0.0035905816751,0.35357174882,0.1011699888,0.35601368974,0.0035905816751,0.46122702164,0.0035905816751
603,0.18142226066,0.41980252909,0.36976996804,0.0035844776862,0.30882765803,0.16905859091,0.75417196975,0.0035844776862,0.82352692951,0.82642104447,0.0035844776862,0.0035844776862,0.69291791951,0.0035844776862,0.35360149683,0.10116416462,0.35604273475,0.0035844776862,0.46122091765,0.0035844776862
604,0.18145194172,0.41979941357,0.36979536756,0.0035783840742,0.30883427515,0.16907413435,0.7542052844,0.0035783840742,0.82354624687,0.82642779817,0.0035783840742,0.0035783840742,0.69294394941,0.0035783840742,0.35363119427,0.10115835033,0.35607173038,0.0035783840742,0.46121482404,0.0035783840742
605,0.18148157233,0.41979630335,0.36982072389,0.0035723008212,0.30884088103,0.16908965136,0.75423854242,0.0035723008212,0.82356553138,0.8264345404,0.0035723008212,0.0035723008212,0.69296993507,0.0035723008212,0.35366084122,0.10115254593,0.35610067672,0.0035723008212,0.46120874079,0.0035723008212
606,0.18151115256,0.41979319842,0.36984603712,0.0035662279098,0.30884747567,0.16910514199,0.7542717439,0.0035662279098,0.82358478312,0.82644127116,0.0035662279098,0.0035662279098,0.69299587654,0.0035662279098,0.35369043778,0.10114675139,0.35612957385,0.0035662279098,0.46120266788,0.0035662279098
607,0.18154068251,0.41979009876,0.36987130732,0.0035601653224,0.3088540591,0.16912060629,0.75430488894,0.0035601653224,0.82360400212,0.82644799048,0.0035601653224,0.0035601653224,0.69302177392,0.0035601653224,0.35371998402,0.10114096671,0.35615842186,0.0035601653224,0.46119660529,0.0035601653224
608,0.18157016225,0.41978700437,0.36989653456,0.0035541130413,0.30886063134,0.16913604429,0.75433797763,0.0035541130413,0.82362318846,0.82645469837,0.0035541130413,0.0035541130413,0.69304762727,0.0035541130413,0.35374948003,0.10113519185,0.35618722082,0.0035541130413,0.46119055301,0.0035541130413
609,0.18159959188,0.41978391524,0.36992171891,0.0035480710492,0.30886719241,0.16915145605,0.75437101007,0.0035480710492,0.82364234217,0.82646139487,0.0035480710492,0.0035480710492,0.69307343667,0.0035480710492,0.35377892589,0.10112942682,0.35621597083,0.0035480710492,0.46118451102,0.0035480710492
610,0.18162897148,0.41978083137,0.36994686045,0.0035420393284,0.30887374232,0.16916684162,0.75440398636,0.0035420393284,0.82366146333,0.82646807998,0.0035420393284,0.0035420393284,0.6930992022,0.0035420393284,0.3538083217,0.10112367159,0.35624467196,0.0035420393284,0.46117847929,0.0035420393284
611,0.18165830113,0.41977775274,0.36997195925,0.0035360178615,0.3088802811,0.16918220102,0.75443690659,0.0035360178615,0.82368055198,0.82647475372,0.0035360178615,0.0035360178615,0.69312492392,0.0035360178615,0.35383766754,0.10111792614,0.3562733243,0.0035360178615,0.46117245783,0.0035360178615
612,0.18168758092,0.41977467934,0.36999701538,0.0035300066312,0.30888680876,0.16919753432,0.75446977085,0.0035300066312,0.82369960818,0.82648141612,0.0035300066312,0.0035300066312,0.69315060192,0.0035300066312,0.35386696349,0.10111219046,0.35630192793,0.0035300066312,0.4611664466,0.0035300066312
613,0.18171681094,0.41977161116,0.37002202891,0.0035240056199,0.30889332532,0.16921284155,0.75450257924,0.0035240056199,0.82371863198,0.82648806719,0.0035240056199,0.0035240056199,0.69317623626,0.0035240056199,0.35389620964,0.10110646453,0.35633048294,0.0035240056199,0.46116044559,0.0035240056199
614,0.18174599127,0.4197685482,0.37004699993,0.0035180148103,0.30889983081,0.16922812276,0.75453533186,0.0035180148103,0.82373762344,0.82649470696,0.0035180148103,0.0035180148103,0.69320182703,0.0035180148103,0.35392540606,0.10110074833,0.3563589894,0.0035180148103,0.46115445478,0.0035180148103
615,0.18177512199,0.41976549045,0.37007192849,0.0035120341852,0.30890632524,0.16924337799,0.7545680288,0.0035120341852,0.82375658262,0.82650133544,0.0035120341852,0.0035120341852,0.69322737429,0.0035120341852,0.35395455286,0.10109504185,0.3563874474,0.0035120341852,0.46114847415,0.0035120341852
616,0.18180420318,0.4197624379,0.37009681467,0.0035060637271,0.30891280863,0.16925860728,0.75460067015,0.0035060637271,0.82377550957,0.82650795265,0.0035060637271,0.0035060637271,0.69325287812,0.0035060637271,0.3539836501,0.10108934507,0.35641585702,0.0035060637271,0.46114250369,0.0035060637271
617,0.18183323494,0.41975939053,0.37012165855,0.0035001034187,0.30891928099,0.16927381069,0.75463325601,0.0035001034187,0.82379440434,0.82651455861,0.0035001034187,0.0035001034187,0.69327833859,0.0035001034187,0.35401269788,0.10108365798,0.35644421834,0.0035001034187,0.46113654339,0.0035001034187
618,0.18186221735,0.41975634835,0.37014646019,0.0034941532429,0.30892574235,0.16928898825,0.75466578648,0.0034941532429,0.82381326699,0.82652115334,0.0034941532429,0.0034941532429,0.69330375579,0.0034941532429,0.35404169628,0.10107798055,0.35647253145,0.0034941532429,0.46113059321,0.0034941532429
619,0.18189115048,0.41975331134,0.37017121967,0.0034882131824,0.30893219273,0.16930414001,0.75469826165,0.0034882131824,0.82383209757,0.82652773686,0.0034882131824,0.0034882131824,0.69332912977,0.0034882131824,0.35407064538,0.10107231278,0.35650079643,0.0034882131824,0.46112465315,0.0034882131824
620,0.18192003443,0.41975027949,0.37019593705,0.00348228322,0.30893863214,0.16931926601,0.75473068161,0.00348228322,0.82385089614,0.82653430918,0.00348228322,0.00348228322,0.69335446062,0.00348228322,0.35409954526,0.10106665464,0.35652901336,0.00348228322,0.46111872319,0.00348228322
621,0.18194886928,0.41974725279,0.37022061242,0.0034763633385,0.30894506061,0.16933436629,0.75476304645,0.0034763633385,0.82386966275,0.82654087034,0.0034763633385,0.0034763633385,0.6933797484,0.0034763633385,0.35412839602,0.10106100612,0.35655718232,0.0034763633385,0.4611128033,0.0034763633385
622,0.18197765511,0.41974423124,0.37024524584,0.0034704535208,0.30895147815,0.16934944091,0.75479535627,0.0034704535208,0.82388839746,0.82654742034,0.0034704535208,0.0034704535208,0.69340499319,0.0034704535208,0.35415719773,0.1010553672,0.35658530339,0.0034704535208,0.46110689349,0.0034704535208
623,0.182006392,0.41974121483,0.37026983739,0.0034645537498,0.30895788477,0.16936448989,0.75482761117,0.0034645537498,0.82390710033,0.82655395921,0.0034645537498,0.0034645537498,0.69343019507,0.0034645537498,0.35418595048,0.10104973787,0.35661337666,0.0034645537498,0.46110099372,0.0034645537498
624,0.18203508004,0.41973820355,0.37029438712,0.0034586640085,0.30896428051,0.1693795133,0.75485981123,0.0034586640085,0.82392577139,0.82656048695,0.0034586640085,0.0034586640085,0.69345535411,0.0034586640085,0.35421465435,0.10104411811,0.3566414022,0.0034586640085,0.46109510397,0.0034586640085
625,0.1820637193,0.41973519738,0.37031889513,0.0034527842797,0.30897066537,0.16939451117,0.75489195656,0.0034527842797,0.82394441072,0.82656700361,0.0034527842797,0.0034527842797,0.69348047037,0.0034527842797,0.35424330942,0.1010385079,0.3566693801,0.0034527842797,0.46108922425,0.0034527842797
626,0.18209230989,0.41973219633,0.37034336147,0.0034469145464,0.30897703938,0.16940948353,0.75492404723,0.0034469145464,0.82396301836,0.82657350918,0.0034469145464,0.0034469145464,0.69350554394,0.0034469145464,0.35427191578,0.10103290723,0.35669731043,0.0034469145464,0.46108335451,0.0034469145464
627,0.18212085186,0.41972920037,0.37036778621,0.0034410547917,0.30898340255,0.16942443045,0.75495608336,0.0034410547917,0.82398159436,0.8265800037,0.0034410547917,0.0034410547917,0.69353057488,0.0034410547917,0.3543004735,0.10102731608,0.35672519329,0.0034410547917,0.46107749476,0.0034410547917
628,0.18214934532,0.41972620951,0.37039216944,0.0034352049985,0.30898975491,0.16943935196,0.75498806502,0.0034352049985,0.82400013879,0.82658648717,0.0034352049985,0.0034352049985,0.69355556327,0.0034352049985,0.35432898268,0.10102173443,0.35675302874,0.0034352049985,0.46107164496,0.0034352049985
629,0.18217779034,0.41972322374,0.37041651121,0.00342936515,0.30899609647,0.1694542481,0.75501999231,0.00342936515,0.82401865169,0.82659295962,0.00342936515,0.00342936515,0.69358050918,0.00342936515,0.35435744339,0.10101616228,0.35678081687,0.00342936515,0.46106580512,0.00342936515
630,0.182206187,0.41972024304,0.3704408116,0.0034235352293,0.30900242724,0.16946911891,0.75505186533,0.0034235352293,0.82403713312,0.82659942107,0.0034235352293,0.0034235352293,0.69360541269,0.0034235352293,0.35438585572,0.10101059959,0.35680855777,0.0034235352293,0.4610599752,0.0034235352293
631,0.18223453539,0.4197172674,0.37046507068,0.0034177152194,0.30900874726,0.16948396445,0.75508368416,0.0034177152194,0.82405558313,0.82660587154,0.0034177152194,0.0034177152194,0.69363027385,0.0034177152194,0.35441421975,0.10100504637,0.3568362515,0.0034177152194,0.46105415519,0.0034177152194
632,0.18226283558,0.41971429683,0.37048928852,0.0034119051035,0.30901505652,0.16949878475,0.7551154489,0.0034119051035,0.82407400177,0.82661231103,0.0034119051035,0.0034119051035,0.69365509275,0.0034119051035,0.35444253556,0.10099950258,0.35686389815,0.0034119051035,0.46104834507,0.0034119051035
633,0.18229108767,0.4197113313,0.3705134652,0.0034061048648,0.30902135507,0.16951357985,0.75514715964,0.0034061048648,0.82409238911,0.82661873959,0.0034061048648,0.0034061048648,0.69367986946,0.0034061048648,0.35447080324,0.10099396822,0.35689149781,0.0034061048648,0.46104254483,0.0034061048648
634,0.18231929172,0.41970837082,0.37053760077,0.0034003144865,0.3090276429,0.1695283498,0.75517881647,0.0034003144865,0.82411074518,0.82662515721,0.0034003144865,0.0034003144865,0.69370460405,0.0034003144865,0.35449902286,0.10098844327,0.35691905054,0.0034003144865,0.46103675445,0.0034003144865
635,0.18234744783,0.41970541537,0.37056169531,0.0033945339519,0.30903392005,0.16954309465,0.75521041948,0.0033945339519,0.82412907005,0.82663156392,0.0033945339519,0.0033945339519,0.69372929659,0.0033945339519,0.3545271945,0.10098292771,0.35694655644,0.0033945339519,0.46103097392,0.0033945339519
636,0.18237555607,0.41970246494,0.37058574888,0.0033887632442,0.30904018653,0.16955781442,0.75524196877,0.0033887632442,0.82414736377,0.82663795974,0.0033887632442,0.0033887632442,0.69375394715,0.0033887632442,0.35455531825,0.10097742152,0.35697401558,0.0033887632442,0.46102520321,0.0033887632442
637,0.18240361653,0.41969951953,0.37060976157,0.0033830023467,0.30904644235,0.16957250918,0.75527346443,0.0033830023467,0.82416562639,0.82664434469,0.0033830023467,0.0033830023467,0.69377855581,0.0033830023467,0.3545833942,0.1009719247,0.35700142803,0.0033830023467,0.46101944231,0.0033830023467
638,0.18243162929,0.41969657913,0.37063373344,0.0033772512427,0.30905268754,0.16958717895,0.75530490654,0.0033772512427,0.82418385796,0.82665071879,0.0033772512427,0.0033772512427,0.69380312263,0.0033772512427,0.35461142241,0.10096643722,0.35702879389,0.0033772512427,0.46101369121,0.0033772512427
639,0.18245959442,0.41969364373,0.37065766455,0.0033715099156,0.30905892211,0.16960182378,0.7553362952,0.0033715099156,0.82420205854,0.82665708204,0.0033715099156,0.0033715099156,0.69382764769,0.0033715099156,0.35463940298,0.10096095907,0.35705611322,0.0033715099156,0.46100794988,0.0033715099156
640,0.18248751202,0.41969071331,0.37068155498,0.0033657783487,0.30906514608,0.16961644372,0.7553676305,0.0033657783487,0.82422022818,0.82666343449,0.0033657783487,0.0033657783487,0.69385213106,0.0033657783487,0.35466733597,0.10095549023,0.35708338611,0.0033657783487,0.46100221832,0.0033657783487
641,0.18251538215,0.41968778788,0.3707054048,0.0033600565255,0.30907135947,0.1696310388,0.75539891254,0.0033600565255,0.82423836693,0.82666977613,0.0033600565255,0.0033600565255,0.6938765728,0.0033600565255,0.35469522149,0.10095003069,0.35711061263,0.0033600565255,0.46099649649,0.0033600565255
